pno1,pno2,rank1,rank2
6478729,6274875,8,7
7493199,5135398,8,4
4772909,5519967,10,11
6512011,7174856,12,1
4411225,5216057,1,9
7950472,8369802,9,13
5381506,7648248,1,4
5083182,6963105,13,2
4217046,4681512,5,1
5454608,4686734,8,13
8024376,6153115,9,3
8024376,6153115,13,13
8132897,3961156,6,5
8693421,6275840,13,13
4841485,7670951,10,2
4518840,7715426,10,8
6510414,6459743,8,13
5564353,4708267,13,12
8711464,6159030,8,8
5010535,7706011,13,13
7433365,6651452,6,4
8064826,6666366,10,5
7733132,7122833,13,1
7733132,7122833,8,9
6916443,6217740,2,6
4119759,4438088,11,6
5491646,7849486,9,3
7499883,8646930,12,9
4870576,6842234,3,13
8280158,8466907,7,13
6368609,7438651,12,4
8451137,8208472,5,8
8451137,8208472,6,11
7207265,8747710,3,8
7713300,4162562,7,6
7151598,7875892,7,6
6595840,8341122,8,10
4360993,8256218,6,2
7424768,8536853,5,7
5162625,5136127,2,5
8254846,7394634,10,5
7004831,7267301,9,6
4408246,4890001,5,9
6564269,7965992,2,8
4842472,7750435,13,6
8755766,6253072,1,3
4307954,7350766,6,10
4998117,7692228,11,4
4998117,7692228,9,8
4998117,7692228,13,12
7226089,7862364,9,5
7226089,7862364,8,13
7208334,4357333,8,12
8018554,6245258,6,2
8018554,6245258,10,3
5294426,6538816,6,3
7332979,5319295,5,11
4691111,4918370,2,1
7399979,6314042,11,9
7388086,7989584,3,12
7388086,7989584,7,13
6337277,4485211,3,10
8563669,4253716,7,3
8563669,4253716,11,9
8563669,4253716,5,10
8191775,7913924,12,13
7526218,7072366,8,13
8232442,4172150,8,12
5250461,7300845,11,2
8363083,4554457,6,3
8363083,4554457,3,6
4014185,4389866,9,7
7231014,8638337,11,3
7231014,8638337,3,11
8267690,7905028,7,5
4749194,4690050,4,12
6480225,4890551,12,8
6471771,8125949,7,6
7629126,5579416,7,7
8386135,3969743,12,9
4285436,5170869,2,11
7402709,8124763,11,12
4837521,8055045,11,6
8720043,7430692,8,6
4807209,8227824,4,6
7540786,8171217,9,8
6339646,4542729,6,6
6270013,7988325,8,1
6549551,6350818,13,10
7327501,6137837,6,8
7327501,6137837,11,12
4278585,5371136,2,1
6925701,7384270,11,4
6925701,7384270,10,7
6564680,6155716,11,7
5026467,7931409,4,10
7720332,8171660,10,13
4607993,6321110,13,2
4674840,8358675,1,5
4894984,6554608,8,9
8580306,7282325,11,9
8646066,7238874,11,7
7235859,6364931,9,11
7230098,8071976,12,7
7770822,6918509,6,5
4910696,7788543,4,4
4910696,7788543,3,8
6635860,7553687,6,5
6635860,7553687,12,9
5187400,4361359,10,9
6902451,5090289,9,11
5169054,4347796,8,8
6118669,7133481,2,7
7412487,6295297,8,2
4775202,6533305,3,12
4405106,5200015,13,6
7622890,8542758,11,6
6551215,6573909,10,7
6163582,7095659,7,10
7306498,7758083,3,3
4903608,3988673,13,2
8354863,5321772,7,10
4124271,6546656,3,6
6445011,7997737,13,2
6445011,7997737,8,8
5289245,4423232,9,11
7872920,8171373,5,6
7294908,4686072,4,2
7294908,4686072,11,11
7900075,7974740,1,2
7900075,7974740,7,5
7900075,7974740,6,12
8500178,6072771,3,5
7306217,3965543,13,5
8328437,6902189,13,3
8328437,6902189,8,5
8134554,7623649,7,10
4399159,5294751,9,3
6190088,4081433,9,7
8105060,7474248,4,6
6262740,6976305,11,9
7028421,7583987,6,9
7028421,7583987,11,11
7858122,4835341,4,8
7858122,4835341,9,13
8212483,7760520,5,13
7338516,5034397,13,11
8673199,5001869,8,10
6238059,5181143,3,5
5388656,6942058,1,2
5388656,6942058,8,5
7811966,7632774,5,5
7811966,7632774,7,10
8444643,4385479,10,12
4040065,7245226,3,10
6942751,7455807,1,2
4082692,5227476,11,12
5582436,8094410,12,5
8150806,8528856,2,7
8261144,6927669,12,9
8063769,8422398,12,7
7705516,7675790,6,10
4927515,6345725,7,12
6203081,4930073,6,5
4383887,4628285,9,6
6331929,4161174,3,4
4314321,6618795,6,12
7249680,8132975,9,4
5315688,5159453,12,12
7716781,6568489,12,4
7716781,6568489,2,7
5321350,4319055,9,12
8494557,7450009,2,3
6616585,4003372,6,6
7468301,6187093,5,3
8756085,7751828,4,4
8756085,7751828,7,6
7458578,4406349,4,8
4946638,5637229,7,10
6224287,5155112,6,11
6563335,6063234,6,13
6467232,8308766,9,6
8051719,5390741,11,12
8489382,8423791,9,5
5383771,4036565,11,1
5353470,7785271,6,3
7946151,4562995,4,7
7974748,8719485,4,2
7974748,8719485,10,6
4043173,8052355,1,8
4043173,8052355,11,13
4281707,5280903,10,4
7142828,8749035,7,6
4040031,7253930,13,9
4040031,7253930,7,10
8229690,4901281,9,3
8107416,6521222,13,4
6203591,8212301,11,11
6203591,8212301,6,12
8040967,4446512,11,4
6144925,6122490,1,3
6144925,6122490,13,10
5346437,8001930,5,6
6236187,7985101,4,2
5435192,7365570,8,9
5040728,7923041,9,8
7865175,8688703,5,13
8025245,7550096,5,8
7581888,7663894,11,2
5588217,5651543,13,9
6969556,4156887,10,9
4428257,7209265,5,8
6217044,6090041,3,5
8280924,4186939,4,3
7636213,5185213,1,11
7483318,7032484,6,3
5313739,8454423,11,8
6307174,5422173,12,3
6307174,5422173,13,7
6307174,5422173,1,9
7505073,5218535,2,4
4950580,7285308,3,8
8659736,5524373,11,1
7607016,8114592,8,12
7002448,7449777,4,3
5080714,6461915,12,13
8646255,7095392,9,10
7894622,4240673,3,7
4273955,7913862,11,5
7251809,5031103,9,5
6914694,7046607,11,6
4008669,5324244,7,2
6982128,6653623,13,10
6982128,6653623,10,12
4827395,6618392,4,5
7234629,5585534,10,7
8549308,7076620,9,5
7541557,6571823,7,1
8739439,8325027,1,1
8739439,8325027,5,12
8739439,8325027,2,13
6866752,7682373,10,12
3976851,5519949,9,12
7154436,7062419,8,4
7884377,4191426,4,5
8504928,6858041,8,3
5487136,7558169,8,10
7376414,7697954,9,11
7376414,7697954,3,12
6966819,6264021,3,3
6966819,6264021,12,4
4202795,4167707,8,5
8432341,6526463,11,5
8165418,7303287,1,10
8394349,4324311,3,5
6265426,6606665,9,13
4862780,5145627,5,10
7382821,8250978,11,10
7471576,6229162,7,10
8358256,5299458,9,8
4085999,8227762,1,1
7469831,7826275,12,6
8002932,4418916,3,7
8002932,4418916,11,12
5554192,6666829,3,5
6426803,5547064,10,12
4699328,4097162,12,4
8395637,7093396,13,9
6872233,8494255,10,3
6143896,5055590,9,4
6143896,5055590,11,10
4011303,7091501,10,5
7466968,8340220,7,9
6420896,7375664,7,7
4778124,4344690,2,6
7186789,4076669,4,10
4863825,8470774,11,6
4169000,7175269,11,10
4266822,5576502,13,1
7190864,5188334,7,9
6268047,7690091,6,13
7904820,8588411,1,7
6134921,5306346,5,7
7274871,8698529,8,3
7540739,7663036,4,11
6837825,8135632,7,7
5093170,5011781,6,5
7343706,4429845,7,7
7315701,7602530,8,6
7315701,7602530,9,10
5093046,5254263,6,9
8700286,7933772,10,12
7110670,8301736,3,1
7110670,8301736,1,4
6924183,6093939,10,12
8115496,6349464,11,2
4555532,4318607,10,3
8187094,7215120,5,13
8583975,7304667,12,13
8031795,5022028,4,8
4008364,8541939,11,13
6235340,6174894,9,7
6235340,6174894,12,8
5451311,4032689,11,11
4363136,5167591,7,5
6203733,8461387,10,4
5039489,7025653,13,12
4388349,4190760,8,11
4442275,8487059,6,4
7232631,4984954,2,2
7571421,4945429,13,10
8662867,4351131,3,10
5565464,6320203,7,4
5236610,6124768,9,13
8438993,8396398,2,11
6529043,8710388,3,9
7067860,6909803,3,3
4443081,7204523,7,9
8031115,7263689,10,9
7447904,7482959,5,9
7765796,7598679,8,8
8670884,4376614,2,12
8075006,7520839,9,12
7987023,4787119,11,9
6338381,7911738,3,3
4448510,7319363,12,13
8636077,7040640,4,5
8636077,7040640,9,10
6374749,6547212,8,5
3931124,5281362,10,8
7712865,3999518,8,9
8281098,6935943,12,10
7627402,6567402,9,12
8323533,8431225,1,1
8323533,8431225,3,7
4670980,4044598,11,3
7812423,6545344,3,5
8323903,8211711,2,2
7980725,7714458,8,7
8244069,7729108,12,9
8192578,6972567,7,9
8271558,8286793,9,9
7083379,6363631,10,11
4402499,4689782,9,3
6084832,5144975,10,12
6880972,5034851,4,2
8751026,5579359,6,4
5048237,7136211,5,6
7117270,5042543,6,7
7561904,5077752,6,13
4419860,4956684,3,8
7000754,5292454,7,11
6143408,5525683,2,1
7088589,4207909,13,3
6286974,4143443,2,9
7905552,4924974,6,11
4870145,4360690,9,3
5161338,7111485,2,2
6553375,7092703,1,3
7341531,5219920,8,3
7388437,7952533,3,3
4357091,4270264,10,11
7495547,5527000,6,3
6289122,4556877,10,12
7031029,8200528,5,12
6319028,4943703,13,3
6319028,4943703,10,9
8646432,4989441,12,5
7983062,8207743,8,10
6529162,4537087,9,9
5570781,8118131,13,9
8736526,4240390,10,3
6865746,8102923,8,2
7655858,8744459,12,11
8707175,8621901,6,2
5590673,6193442,3,13
6857670,5621027,2,11
4498014,5555964,13,11
7383685,8156732,3,3
8418142,7543453,8,7
7692252,6374698,3,4
8117570,6455277,4,10
8451532,7251769,11,3
4093683,7438487,13,8
7556533,5033160,3,13
6326665,8441658,13,4
5240228,4752698,3,3
7179137,7661846,1,6
4440343,8113169,1,4
8061193,4062284,9,6
8286946,5452624,8,9
7535945,6848888,8,5
8547848,7797292,5,13
5486114,6641404,10,1
5486114,6641404,6,11
4136000,7609147,6,10
7468635,4177485,7,7
6100845,7682309,5,12
4961812,4462667,3,8
8048764,8072794,9,11
7262275,8668769,13,5
8002376,5343388,9,13
6459989,8677137,5,2
6459989,8677137,2,7
4776980,6511851,3,9
4776980,6511851,7,11
5113534,7477296,6,10
4889966,4261795,6,8
6445277,8247908,13,1
6445277,8247908,5,3
6445277,8247908,9,8
6141089,7376100,11,13
8096183,7986790,13,12
6434316,4222412,8,3
6434316,4222412,5,6
8675336,6224088,11,11
8675336,6224088,13,12
7721612,5565811,11,10
4282982,6155524,11,9
6345304,5502252,13,9
6438397,8708472,13,2
6072611,7187690,4,6
4763866,4532989,9,10
7837314,4817222,10,12
6542390,6541797,11,12
7420865,8714654,1,9
4791621,5069010,7,10
7707360,7530113,10,13
8231716,7434947,1,6
8559432,8133106,7,11
4357868,7341124,6,1
6359472,7015725,9,8
6196307,7182985,4,6
7337532,6361598,10,5
4433584,7389171,11,2
4433584,7389171,10,12
4049312,8381849,3,2
4049312,8381849,1,10
8274319,5428005,10,8
7652438,4721953,5,8
8135768,7795953,8,10
7405942,7886318,9,5
4635120,7313091,8,11
4238596,4608448,13,10
4238596,4608448,8,12
4899099,4246723,9,5
7283015,8142625,11,10
8104701,4191450,9,2
7426622,7030577,11,12
4171421,8163489,11,6
8118845,5415348,11,6
7396458,8324568,11,10
5025393,7750873,7,2
3992811,4757045,4,9
7079361,6337818,6,4
6501193,7750512,5,7
6501193,7750512,8,8
8398985,8316245,13,12
4775526,7722762,9,1
6578306,4435928,3,3
4674879,7012151,8,12
8287127,7660035,7,8
4817463,7650978,11,10
7320461,5062142,4,11
4675159,5362892,5,9
5627299,8551290,7,13
7129825,6883001,12,8
4685817,8287823,4,2
6631762,6552929,8,5
6417580,4942435,4,11
7294395,6888704,3,1
7806889,7227175,3,9
7806889,7227175,5,11
8597936,7258964,7,10
6348003,4053393,4,1
4055894,5281138,5,5
5029502,3944344,6,5
7587879,4184249,4,6
4227722,4931841,7,6
5525189,5101907,7,3
7712518,7915937,12,2
8027319,8533180,8,4
6560912,7444886,4,4
6202466,5657309,8,5
7222348,5501102,3,7
4263836,6074313,7,8
4084753,5619742,3,3
7233896,5164963,1,6
7233896,5164963,12,9
7233896,5164963,9,10
7423161,7425221,13,12
6344434,8045757,12,5
6566539,6917642,4,13
6622056,8050159,12,11
6622056,8050159,10,12
5379445,6075507,10,13
8465064,6513770,9,2
7436844,4947700,7,6
7898217,6531854,5,2
7898217,6531854,7,4
7898217,6531854,10,5
7898217,6531854,3,7
7360090,4427948,13,12
7463485,7191652,5,4
6877892,8449493,7,3
7529839,6953228,10,10
6880683,5315281,11,12
4867819,4369539,4,11
8231678,8241451,3,2
4937593,6994406,12,12
4844003,4702799,7,3
4844003,4702799,4,5
7881040,5198716,1,7
8149035,6871564,10,6
5629240,5030711,5,4
8012270,5447913,1,12
7124523,7818871,3,2
6853594,8753670,11,9
7965543,7974048,13,8
8539401,4709207,8,12
8620524,4192611,10,4
4872106,8065437,3,9
8740077,4323762,4,9
7129120,7401399,9,8
8327799,5434849,9,12
3980883,7599216,7,4
7280135,7625099,4,7
8554717,7475187,10,8
8639301,7016792,7,13
7245000,4529758,5,4
8746932,8507091,12,2
8005098,6198542,6,4
8386064,5490483,9,11
7452204,5090471,13,11
7694813,4936816,3,3
5233096,4308185,4,3
7767980,7256835,1,10
7035178,4495463,3,11
4801635,6096884,10,13
4181509,5427119,8,8
7574625,8565998,5,1
7666054,7686577,6,7
7792211,7171857,4,6
8511392,4877164,3,9
7441936,4225796,10,13
8305459,6197480,3,8
8020580,7870358,7,2
6441563,7816988,10,11
6068919,6140613,8,5
7920385,6563041,7,6
8644799,6960778,5,8
8042778,6945607,8,8
8578583,7388536,13,11
8430222,7576236,10,7
6646629,7495983,7,12
5145478,8216114,2,5
5145478,8216114,13,12
5241478,8027161,7,11
6962003,6668843,1,13
6461257,6575884,7,13
5245760,6642827,10,12
7208784,7969237,8,2
7208784,7969237,11,4
7700420,4775140,7,9
6194663,7705838,7,10
4523204,5153111,11,7
6982070,7531955,11,4
4332364,5142992,6,10
6421409,8704922,9,12
8740297,7255181,3,11
6885938,5376423,12,11
6651993,4998703,10,4
5377134,7795451,13,8
5570575,7490601,6,13
4153302,6641071,4,8
8382266,6265812,12,8
7890288,4766545,5,4
7890288,4766545,9,11
8726250,7667291,13,4
4916041,7654023,13,13
6957829,7019259,12,6
7454437,4434467,8,7
7990138,8116884,3,4
4229981,6600553,10,10
8211964,4070218,5,7
7429130,5614958,7,3
7429130,5614958,9,6
7669689,7684216,8,7
8475187,5432715,6,5
4038388,6720425,13,4
4038388,6720425,5,7
4229938,5480809,5,10
7342169,5476817,4,10
7254027,5031380,12,7
5144531,6240250,1,4
8381961,4134395,10,3
5038347,8188396,9,7
7171765,4085966,4,10
8452929,8393739,5,9
8484540,4555077,5,13
6483655,6534984,3,1
7913341,4207679,11,6
7913341,4207679,12,8
6367763,7294118,5,9
8147464,6332185,13,11
5560532,7972332,2,6
5560532,7972332,5,7
7184368,8449403,1,8
6371083,4819289,1,3
8234913,5504478,9,3
8234913,5504478,8,8
5359533,4679048,11,2
5570096,8375637,12,5
5172031,5378648,12,6
8725962,8733563,13,5
4927473,7935891,13,3
4927473,7935891,7,5
4684798,4810934,10,11
6391750,6189111,2,6
8509794,5179043,10,5
5237780,4944543,9,9
7746508,6661463,11,3
6474723,6623835,10,9
7551770,8659790,2,5
4598052,4332905,13,10
6640115,4696629,10,12
5233508,7797653,3,4
6481977,4689983,4,12
7723568,7893509,4,12
4841291,8120365,3,12
5296263,5288528,11,6
6425271,6896892,1,4
5331524,7942081,1,2
5331524,7942081,5,7
5295562,8329948,13,4
8735781,8450410,7,10
4373660,5137170,4,4
4373660,5137170,8,6
4373660,5137170,1,13
8307795,8534239,6,2
8495973,7687328,6,2
8495973,7687328,7,3
8330804,7951728,1,13
8438979,7746368,3,13
6976751,6549497,6,8
7453017,4163750,5,3
7453017,4163750,1,9
6995812,7398468,7,4
6914167,7174420,9,7
4283090,4668040,12,4
6983675,6220137,5,8
4574973,6286469,11,6
7114747,6860463,10,9
7606702,7136806,12,6
7416436,6340153,3,2
7416436,6340153,6,13
5143942,3993025,3,13
7275332,4932034,10,13
7764082,6903537,2,5
7764082,6903537,11,11
7764082,6903537,12,13
5117083,6264510,5,9
6651933,4722241,9,3
4296130,4607617,6,8
6932409,8169311,9,4
6932409,8169311,4,7
8554545,8432451,2,12
8724970,5301579,11,8
7775823,8704269,11,5
7224370,8681942,6,4
7224370,8681942,5,9
3990925,4902660,8,6
7347625,6839545,13,7
8690597,8193671,11,9
7376290,7901054,11,3
7376290,7901054,5,13
7346906,8200918,11,4
7346906,8200918,2,6
5015896,7306132,1,7
5015896,7306132,10,13
7546592,5070456,13,6
7546592,5070456,4,9
7536021,5120992,6,3
6863325,4565385,12,11
6402635,4840554,11,4
3949168,6481625,13,11
4421761,4696845,8,13
6918577,7486831,11,9
6655979,6082467,13,10
5607988,4060353,6,10
7647921,5586792,8,2
4763523,5130608,13,1
4268036,7776716,7,2
6491812,6293153,1,12
8352102,6470076,7,5
6401955,7967045,3,4
4215877,7097421,4,8
8125219,7454331,10,7
7644349,7961932,5,12
8568212,5075272,8,9
6353834,7386787,5,13
5060040,4552028,3,7
7524424,6620016,7,1
7524424,6620016,11,7
7234265,6526863,8,11
4164285,8446584,11,13
6934382,6994140,8,5
6629607,6132611,9,13
4325330,8035884,11,5
7229343,6361907,12,7
8221503,6167354,10,9
8549117,7949773,10,1
8549117,7949773,5,3
8549117,7949773,6,7
4725732,7448477,5,1
8087961,7621997,13,2
7712820,7188178,1,1
6446847,7651741,3,8
7243198,7990334,13,10
6314001,6893176,8,11
7798945,7452613,8,8
6299346,6658225,4,11
6981389,7457899,13,12
5410724,5587744,3,2
5274481,4050958,7,12
4600230,6095530,5,9
4528917,5439695,7,8
5161815,8392124,11,2
4891624,6639706,2,6
4407994,7285375,8,10
4625156,5572770,8,4
4384652,4913256,6,8
6248191,7658334,6,11
7369553,8413197,8,12
5181910,7359943,5,3
7077938,7752145,10,1
4349840,8461744,5,5
5464431,4297582,5,4
7263836,6915562,6,9
5384466,4200894,11,6
5202237,8720971,11,12
6450778,4715786,2,2
6389270,4916501,6,10
7474778,8390343,11,10
4443534,6331312,10,5
7240490,7158599,5,2
4976671,7049869,5,6
5027790,3960757,12,6
7874820,8108803,5,5
6919457,5164407,3,2
6919457,5164407,9,4
7846108,6450160,6,10
6474740,4029007,9,4
4317071,7063247,6,9
8659148,7612819,4,7
7441019,8594290,3,5
5219079,8477796,7,6
6854044,7365337,5,5
4109722,7374690,5,3
7016882,3998699,6,6
7291372,7440502,9,11
8095717,7484129,2,7
4858202,4631464,6,7
4260142,4137555,2,9
4260142,4137555,10,13
6509970,6580053,2,12
7203300,8269821,9,5
4623007,4685435,6,1
7545400,4752158,6,6
8056739,8414887,3,10
8726782,7226638,10,7
6538086,8437160,8,11
7176600,4242665,4,10
7688825,4564346,1,2
5231866,8526064,9,12
4625748,5417284,7,7
7997497,4048630,6,4
5116143,8492731,5,9
8360599,4115308,11,9
7975290,8380823,3,1
4138858,6924598,10,1
6195618,8684007,11,11
7623414,8681332,3,3
5236967,8030386,4,5
7002335,7728234,10,11
8290108,4753406,11,7
6937318,4095903,8,1
7281690,6946726,7,10
7346113,7956718,9,9
8341035,6385886,10,4
8356527,5358333,8,13
5023513,6436656,6,3
5023513,6436656,9,4
5023513,6436656,7,11
6089546,7619170,10,9
7708023,4330521,9,4
7463362,4622165,7,8
7194216,7423802,9,7
7242509,8663092,7,11
6654709,8378779,6,9
6654709,8378779,11,12
6960042,4134605,11,3
6960042,4134605,10,9
4017356,6575821,3,1
8352956,6518604,11,4
8290920,7262674,10,7
8636544,4944689,2,2
8636544,4944689,6,6
7390876,6596781,3,7
7381579,7426420,8,7
8271441,6286590,13,8
6677004,7837436,11,13
6069972,8582181,2,10
6411444,6085755,13,12
6968138,7927355,2,8
8065185,7859628,5,10
8125165,6597838,3,10
7764513,4397404,3,1
7764513,4397404,12,9
8035428,7977930,9,7
8035428,7977930,2,10
4300890,7353937,2,1
8713803,4253649,4,6
7202825,8225794,10,10
7018269,4109273,9,11
5568621,8730754,1,2
4946707,4154655,6,7
4996397,6149524,5,2
5004078,5166860,9,13
7318637,6605065,10,13
7714666,4811336,4,2
7714666,4811336,6,8
7268936,6082280,3,3
6351010,7220473,10,8
6351010,7220473,11,9
4288125,6894387,12,11
8281011,6385465,6,9
4885192,6414746,3,4
4885192,6414746,6,12
6411660,7957632,6,12
7673779,5465407,12,9
7702019,4600506,4,10
7284935,4949286,8,13
6209065,8540679,10,7
5067347,4571487,12,7
5577139,8101324,2,11
7642462,6988949,7,9
4168760,7925870,7,9
7263036,8212412,4,13
6134758,7365257,12,11
7188196,6389518,9,2
6854962,8043490,4,3
4392093,4538699,10,12
8649550,7505843,6,5
4987567,7927966,9,4
5636353,7455413,7,8
8102405,4761938,6,2
4138867,6247972,6,4
8206809,5431456,5,6
6665596,7184232,6,2
6998877,8175824,11,4
6998877,8175824,12,10
7923705,5113927,11,7
4524492,6505311,12,13
7812113,5598793,9,3
8232025,7289998,8,2
7061341,7684150,11,5
7705714,3938639,5,12
8747140,6646806,13,6
8747140,6646806,11,11
7417954,7630423,6,12
7246064,7217473,7,8
7335174,6360983,9,10
7212505,6083940,5,8
6944533,7305659,6,5
5479219,6519952,10,3
7666423,8712427,6,7
4145136,5013876,11,13
5409010,3938763,8,13
8408024,6405357,4,4
4302900,4901360,3,8
4114606,8281559,10,7
4024203,7670986,2,4
3942321,7676323,12,9
6362235,8225982,7,10
8517518,4888155,10,3
4905603,6518466,9,8
5183678,4292096,13,13
4873556,7087906,13,12
7051777,4017579,4,9
4491083,7230264,9,2
6534014,4551958,4,11
7264846,8057769,12,12
7248287,4058043,4,7
5271154,7643828,6,6
4209066,4879237,7,7
7673933,6488455,7,3
7673933,6488455,6,12
7673933,6488455,12,13
4161828,7908748,6,10
8663829,4188566,6,4
6363977,7771467,9,1
4809472,4250813,3,1
4809472,4250813,10,5
4809472,4250813,12,10
7523166,7039560,12,6
6988379,6319623,13,7
6851773,5221392,1,7
6603234,4027615,9,4
7313419,7212034,4,11
7213948,8061707,11,9
8642747,7687322,8,5
8519183,7396949,12,6
7628459,8513591,12,10
5072647,4818982,3,13
7202678,4990034,12,9
7287824,7462982,10,11
3994229,6211689,6,10
6953511,7323279,5,9
5480037,7661105,5,2
4289959,7479408,9,7
5647346,6342120,11,9
7581321,8139311,6,10
8255952,5032263,7,3
8255952,5032263,5,12
5160957,7820496,5,4
8593590,8456665,10,9
8593590,8456665,8,12
8217396,5314001,11,13
7793573,6536007,7,6
7864871,7979608,5,13
8604726,8251426,6,13
7329074,4461577,8,13
4388842,6301941,1,4
7879931,4448850,2,2
7879931,4448850,10,11
6082651,6238189,11,12
5570936,4503456,13,8
8692087,4720165,9,5
7325739,6890874,10,2
6961038,6208878,3,2
7293029,6907988,7,10
7637798,5269920,12,5
7498929,7953548,8,11
3936593,7894151,5,3
7716798,8720862,11,6
8645078,6581922,7,3
4884888,7805166,12,7
6201325,8441169,11,13
6410210,5441657,10,2
7194118,7067366,8,7
6514735,8551374,9,2
6514735,8551374,12,13
6916265,5415323,13,13
7993286,8333241,11,9
8455509,4011177,2,2
6314692,5197080,13,4
7168392,4325126,13,12
8607912,8033856,6,7
7574432,8752517,4,7
4362064,7613476,6,8
4388857,5321104,2,6
7554032,8229735,7,12
7382184,4870327,2,8
4828691,4341263,4,1
6458137,4880047,11,7
6276880,6877806,7,7
5574288,4726942,4,3
8749008,6677528,9,13
5148663,7103707,9,7
5064018,4623073,2,6
4046682,7881322,5,6
4205247,5304876,4,7
6538292,8324740,5,4
7272161,6897753,10,13
4854783,8453729,10,4
5191453,5005183,7,13
4889890,5409997,12,3
4889890,5409997,6,6
7412100,7083443,10,5
6557734,4386052,7,6
6837837,5595205,11,12
7374460,4226544,3,13
6973494,8339644,11,2
4464138,7347181,13,13
7492583,7532127,7,5
7476392,6063778,12,7
8732577,6501641,5,3
4258602,7196578,11,2
4258602,7196578,4,9
7014557,6516681,7,11
6482692,7915117,9,10
6482692,7915117,6,12
6482692,7915117,1,13
7336000,7976275,4,2
7952524,8743085,5,9
7108867,4298766,5,7
7588764,7895653,13,9
4160494,5211267,12,7
5534252,3963711,12,11
8296965,7439412,8,7
8296965,7439412,7,8
8703665,3966400,9,8
7702752,5177444,5,6
7956907,8586947,1,5
5105242,8675328,13,13
4918447,3971317,6,5
6657226,5057709,10,2
8390514,6895955,13,13
8599942,5010984,1,11
8648640,8100808,13,12
4537217,4925464,1,6
3945523,6089492,8,13
5261128,6655001,3,8
4828798,6592778,4,9
4252439,8454964,6,13
7285455,6426112,7,10
5561708,7089099,11,6
7730833,6933658,5,7
8565055,4143940,11,8
7896837,6249228,6,9
8132987,6710150,12,10
7959708,4768718,8,11
7766553,4247274,11,5
6268954,7228899,10,6
5041543,5523301,12,9
4492246,8384299,7,13
6466699,8659865,12,8
4719355,3938175,3,7
7790209,7446231,10,7
7281407,6300014,3,8
6934799,7331994,12,6
6259625,6269458,4,12
7969209,6349927,13,6
8519541,5316494,6,11
6866919,5603883,10,5
3990177,4464010,1,12
6967832,5236265,4,13
4279491,8421705,12,12
7103226,8751548,4,1
7103226,8751548,11,4
7103226,8751548,12,11
7407552,7524992,10,4
5125138,5354497,3,4
7187769,7196457,8,4
6299230,4322604,4,2
7948446,4434210,5,6
6306382,5381302,4,3
6845787,8650317,5,13
7013195,8489969,4,10
8518830,4849323,11,5
7381547,7528659,6,7
7974647,6535989,1,1
4889261,5495043,11,7
6959930,5566480,2,7
8599126,4109381,12,12
8451023,6480700,12,11
8633484,5561448,9,11
8681346,6652369,3,5
6605160,6381143,12,6
6605160,6381143,10,8
4172486,4138659,9,6
4769554,5649841,10,7
4818133,6514124,8,4
7099426,7668040,12,2
7099426,7668040,9,5
4848619,4787509,1,4
4370086,5377187,7,13
8423646,8047830,2,7
8339644,7996379,4,1
4950644,6274513,2,4
6131339,7430609,9,10
4371360,7602598,9,9
6856554,7813755,12,11
7625266,6436473,5,8
4876911,7444145,12,12
4113001,6346136,10,12
4888807,5640047,3,5
8059666,4955692,13,4
6640644,6366130,5,10
4041800,6170607,12,12
4596238,7305336,11,3
4408230,7633670,11,1
4408230,7633670,5,8
4190767,8660414,13,2
6097066,6064386,5,2
6556691,6266114,11,10
8581224,8551572,4,4
8581224,8551572,6,5
6192375,8195436,11,9
7476835,7656448,11,9
4316856,7494940,7,1
6460128,4224853,8,9
8686555,8059089,4,9
6310772,8223636,2,5
5239407,7947926,6,9
4223464,8174546,3,3
8238785,8512328,5,9
8238785,8512328,6,12
6213005,6924727,10,5
7110676,6939668,3,11
4638677,7770360,3,12
5141885,6911371,2,1
5141885,6911371,3,3
8054972,8507887,4,11
4780711,7055991,11,9
5273534,4488652,6,11
5302101,7501183,9,7
8571171,8461687,13,9
6277344,4045172,12,5
7362482,6188612,8,9
7362482,6188612,9,11
6671245,5365440,5,5
4024138,7241767,11,5
5103503,4341164,10,8
4827562,8007253,2,11
5198962,4357092,13,3
6619387,5016437,6,5
6848566,7422962,12,7
7261417,5587582,11,6
4771989,5283682,13,6
7896918,7069214,6,9
6161772,5187973,1,1
6161772,5187973,13,2
6441413,6233177,9,10
4443808,6177299,5,9
3948312,7670095,2,5
3948312,7670095,11,8
8260535,5504600,3,10
7058607,6186189,10,7
5059677,5112793,12,6
6507200,7774488,13,5
4939752,4878092,13,12
7699313,6570631,11,10
8685120,8012580,13,11
7548716,5542110,2,4
4812352,8562836,3,7
5510407,8513015,4,9
8153920,4009053,12,2
5138359,6341172,7,1
5138359,6341172,4,3
7108003,6191712,3,10
7092326,6651525,7,5
5566019,7697168,1,4
4274475,6334946,10,8
7525445,6887085,11,8
6369921,8045404,5,6
6369921,8045404,1,11
6369921,8045404,10,12
4359379,6114719,4,7
6853596,8356455,4,5
6853596,8356455,12,9
5498587,5540241,10,8
6181197,8525251,8,3
6181197,8525251,5,4
7036075,6995880,3,1
6278207,4342521,11,13
8665864,8077738,12,3
8665864,8077738,6,11
8070250,4981511,4,8
5622092,7215342,11,13
5331807,5048753,10,3
7804630,8173341,10,8
5014123,7646312,1,8
7274119,3940854,2,8
