pno1,pno2,rank1,rank2
7830395,6467075,8,1
7830395,6467075,9,5
6205160,5107091,5,2
6205160,5107091,1,3
6205160,5107091,2,7
6205160,5107091,9,10
6068394,4324297,3,1
6068394,4324297,1,2
6068394,4324297,10,13
7825591,6498426,8,8
7825591,6498426,4,9
7825591,6498426,1,10
5313667,4228548,1,2
6345833,4721321,2,1
6345833,4721321,3,5
6345833,4721321,11,7
7587582,6154831,12,10
7856193,6463230,4,9
8350952,6903391,2,2
8350952,6903391,10,11
7411087,5019651,1,5
7411087,5019651,2,6
7411087,5019651,6,7
7411087,5019651,13,8
6602483,3966833,1,5
8293398,5342710,9,3
8293398,5342710,8,10
7110893,4080837,10,4
8718752,7003346,7,3
8384652,8217880,5,4
8384652,8217880,3,5
8384652,8217880,6,7
8105314,7628774,2,1
8105314,7628774,9,3
8105314,7628774,10,6
8105314,7628774,7,13
8225978,5257014,7,1
8225978,5257014,11,5
6468748,6268131,6,4
6468748,6268131,1,6
6468748,6268131,2,8
6468748,6268131,5,12
7091968,4991011,7,3
7091968,4991011,12,11
4697633,4090358,7,8
4697633,4090358,9,9
7922054,4436236,5,12
8416445,8139251,1,1
8416445,8139251,2,2
8416445,8139251,3,3
8416445,8139251,4,4
8416445,8139251,5,5
8416445,8139251,6,6
8416445,8139251,7,7
8416445,8139251,8,8
8416445,8139251,9,9
8416445,8139251,10,10
8416445,8139251,11,11
8416445,8139251,12,12
8416445,8139251,13,13
7141105,5221333,4,1
7141105,5221333,7,5
7994404,7166780,2,2
7994404,7166780,3,3
7994404,7166780,4,4
7994404,7166780,5,5
7994404,7166780,9,7
7994404,7166780,12,11
7994404,7166780,11,12
6347522,4223239,1,12
5182926,4854951,7,1
5182926,4854951,6,2
5182926,4854951,13,13
6377387,5650872,10,5
4435139,4053263,10,1
4435139,4053263,1,2
4435139,4053263,5,8
4435139,4053263,2,10
8350519,6356694,9,6
5337131,4746796,3,3
5337131,4746796,1,6
5067890,4355967,1,2
5067890,4355967,3,5
5067890,4355967,7,10
7144939,6156836,2,1
7144939,6156836,13,8
7144939,6156836,4,11
6994720,6203567,7,1
6994720,6203567,1,2
6994720,6203567,2,7
6994720,6203567,4,11
7974340,6125140,3,3
7974340,6125140,1,6
7792568,6272370,1,5
7792568,6272370,11,12
7792568,6272370,9,13
7317675,4991161,7,3
7317675,4991161,2,8
7317675,4991161,12,10
6528353,5375041,2,3
6528353,5375041,13,8
8164451,7537153,10,12
7673391,4891881,1,3
7673391,4891881,3,10
7073100,6182257,5,1
7073100,6182257,6,3
7073100,6182257,11,6
7073100,6182257,9,9
7073100,6182257,4,11
6521624,5618931,1,2
5349686,4833605,1,6
7155734,5577042,4,2
7155734,5577042,1,9
7155734,5577042,5,10
7891846,6402346,6,3
7781606,4100172,10,4
7781606,4100172,5,10
8521273,7226442,6,2
8521273,7226442,10,8
6655466,6135211,1,1
6655466,6135211,4,5
8050388,6031896,3,4
8050388,6031896,1,8
7761076,6154784,4,6
7761076,6154784,3,7
7728187,4006197,3,2
7728187,4006197,10,3
7728187,4006197,9,12
5558172,4055225,1,3
5558172,4055225,4,4
5558172,4055225,5,6
5558172,4055225,6,8
7206400,6185292,3,1
7206400,6185292,5,3
7206400,6185292,7,9
7206400,6185292,12,13
8627658,5062498,13,4
8433187,7697831,2,1
8433187,7697831,4,5
8433187,7697831,1,6
8433187,7697831,12,7
8433187,7697831,13,9
8433187,7697831,9,11
8433187,7697831,5,12
7281023,5581750,9,2
7281023,5581750,6,3
7673037,7082422,5,10
8157961,5160789,2,10
5353682,4206799,4,6
5353682,4206799,3,12
6355975,5448114,6,1
6355975,5448114,13,3
6355975,5448114,7,5
6355975,5448114,5,8
7749275,5641373,3,6
8282783,5098522,3,1
8282783,5098522,6,2
8282783,5098522,1,3
8282783,5098522,8,5
8282783,5098522,2,8
8282783,5098522,7,9
8282783,5098522,13,10
8282783,5098522,11,13
4931534,4294955,3,2
4931534,4294955,2,3
4931534,4294955,12,6
4931534,4294955,6,12
7980583,5505478,11,2
7980583,5505478,7,3
7980583,5505478,4,6
7980583,5505478,8,8
6582665,4675110,1,7
6485730,5143064,8,13
6139954,4116942,1,1
6139954,4116942,7,6
6139954,4116942,3,7
6139954,4116942,2,12
5348541,4762519,8,7
8702257,4904991,1,1
8356945,4435024,2,1
8356945,4435024,6,3
8356945,4435024,8,8
8356945,4435024,4,10
6366992,6178488,1,1
6366992,6178488,13,7
6366992,6178488,5,10
6366992,6178488,2,11
5629639,4563774,2,5
5629639,4563774,1,13
7658040,7155868,4,2
7725760,6532535,1,1
7725760,6532535,4,8
7725760,6532535,12,11
7725760,6532535,2,12
7695135,6299311,6,4
6531056,5384102,3,8
7317984,6510824,2,1
7317984,6510824,4,9
8332859,7103580,6,3
7643867,4991579,1,4
7643867,4991579,3,6
8617248,6096107,4,12
6665929,5397998,11,12
6419726,5645626,1,1
6419726,5645626,9,6
6419726,5645626,4,8
7924587,7190614,1,1
7924587,7190614,3,5
7924587,7190614,2,12
7924587,7190614,11,13
4693846,4075143,8,2
8393133,6877297,8,1
8393133,6877297,7,11
7140170,6134870,1,1
7140170,6134870,9,11
5067099,4763277,6,10
7137232,5568713,2,2
7137232,5568713,13,9
8268093,4981532,6,5
7225281,6631462,6,6
4862828,4777107,1,1
4862828,4777107,5,8
8265364,7488930,12,12
7238410,6083656,1,9
7238410,6083656,12,12
7238410,6083656,3,13
8289742,6169678,1,1
8289742,6169678,4,6
7003044,6144696,1,3
7003044,6144696,4,5
7003044,6144696,5,9
4841992,4685447,1,1
4841992,4685447,4,2
5290246,4682980,1,2
5290246,4682980,2,4
7959205,7758122,10,1
7959205,7758122,7,2
5224153,4894857,11,11
4335946,3972055,2,1
4335946,3972055,10,3
4335946,3972055,5,4
4335946,3972055,8,6
4335946,3972055,11,10
4335946,3972055,4,13
8283778,7303976,5,8
6521849,6096986,3,1
6521849,6096986,1,2
6521849,6096986,2,4
6521849,6096986,5,11
5202512,3981938,11,5
6404695,6147925,8,1
6404695,6147925,6,4
6404695,6147925,11,7
5376899,3970953,1,1
5376899,3970953,13,3
7918991,5015362,3,3
8395221,7144750,3,5
8449070,6364471,2,9
5213843,4211818,1,1
8677787,5526657,6,1
8677787,5526657,2,2
6959344,6073209,4,1
6959344,6073209,1,8
6959344,6073209,8,11
6466328,5109486,6,5
6466328,5109486,3,13
7031816,6121873,6,3
7031816,6121873,4,4
7031816,6121873,3,5
7654501,6138978,6,2
7654501,6138978,2,6
8610716,6483518,1,9
7577868,6643795,1,1
7577868,6643795,3,5
7577868,6643795,5,6
7577868,6643795,2,7
6509675,5113121,7,2
6509675,5113121,1,8
6509675,5113121,5,10
7682385,6936067,1,1
6423553,5239504,1,2
8087901,6068447,7,6
8226701,6143021,1,1
8226701,6143021,4,6
6484502,5350160,12,12
7004264,6172010,1,7
5586976,5279577,1,2
5586976,5279577,9,4
5586976,5279577,10,5
5586976,5279577,2,6
7107383,6636929,2,8
4432142,4007615,4,1
8480419,4867696,12,3
4979062,4714972,2,1
7584517,4110860,3,2
7584517,4110860,1,3
6516273,4308536,2,3
6516273,4308536,5,7
6166723,4799055,1,1
5185079,3973043,2,3
5185079,3973043,3,6
6407050,5429773,5,3
6407050,5429773,6,5
8228483,6268903,1,1
8228483,6268903,2,2
8228483,6268903,6,4
8228483,6268903,3,8
8600804,6487180,5,10
6075911,5226052,13,1
6075911,5226052,12,10
5064101,4640446,10,2
5064101,4640446,6,6
7719251,6396251,10,7
7719251,6396251,5,8
7719251,6396251,4,12
7719251,6396251,12,13
8163562,5073497,4,8
7877759,7003067,1,1
7877759,7003067,13,9
7926715,6247011,7,10
5376785,4554451,4,4
5376785,4554451,5,11
6957120,6304999,10,3
8187895,4781798,1,6
7206590,6097304,3,1
7206590,6097304,9,5
7206590,6097304,11,13
6308473,5651734,2,4
7613115,5260942,1,1
7613115,5260942,8,12
5290402,4597525,1,2
5104692,4114983,7,5
5104692,4114983,1,8
4399262,4288576,4,1
4399262,4288576,11,2
4399262,4288576,12,4
5633736,4527858,3,1
5633736,4527858,2,8
7098472,6222766,11,2
7098472,6222766,6,8
7685004,4847764,13,2
7685004,4847764,5,3
7685004,4847764,2,7
7685004,4847764,8,11
7548624,6075330,6,6
6958891,6088193,4,2
6958891,6088193,2,4
6958891,6088193,9,6
6958891,6088193,13,8
8258732,6555988,4,2
8258732,6555988,6,9
8258732,6555988,7,10
5363162,5055866,1,8
6480397,5373104,8,1
6480397,5373104,5,10
7085935,6226749,10,2
7085935,6226749,7,4
7085935,6226749,2,7
6582455,6261312,13,1
6582455,6261312,5,2
6582455,6261312,10,3
6582455,6261312,7,5
6582455,6261312,3,9
6582455,6261312,12,11
7500975,5462546,5,1
7500975,5462546,2,2
7500975,5462546,8,5
7500975,5462546,4,9
8094488,6337266,1,7
8094488,6337266,4,10
8014441,7504821,5,2
8014441,7504821,4,8
4840819,4230463,1,2
4840819,4230463,6,4
4840819,4230463,11,13
6080340,4895428,8,2
6080340,4895428,3,11
6080340,4895428,13,13
8301748,6654807,3,2
8301748,6654807,12,10
8301748,6654807,8,13
7256174,4522813,1,2
8281489,4215744,1,4
8281489,4215744,4,8
8281489,4215744,8,13
7254470,6195758,8,5
7254470,6195758,2,6
8059457,5388064,4,2
7377028,6267604,2,3
7377028,6267604,6,6
7377028,6267604,1,9
7377028,6267604,3,11
6086527,5290227,2,3
6086527,5290227,12,12
5295169,5096659,4,1
5295169,5096659,8,2
5295169,5096659,1,3
5295169,5096659,10,4
5295169,5096659,6,6
5295169,5096659,9,7
5295169,5096659,7,11
4749012,4034785,1,2
4749012,4034785,11,8
4749012,4034785,2,9
6484333,5181275,7,6
6484333,5181275,2,7
6484333,5181275,10,8
8272212,4368692,1,2
7070399,4936761,3,1
7070399,4936761,1,8
7039997,6447628,6,2
7039997,6447628,4,3
7386349,4989605,7,2
7386349,4989605,9,5
6463105,6304618,1,1
6463105,6304618,2,2
6463105,6304618,13,9
6463105,6304618,4,10
6521284,5197977,2,6
6521284,5197977,3,8
7416961,6303462,3,6
8566710,6347316,1,2
8566710,6347316,5,4
8406992,6119065,2,4
8002909,5449373,4,1
8209191,5573178,5,1
8209191,5573178,9,8
4170592,4036830,1,1
4170592,4036830,2,2
4170592,4036830,6,3
4170592,4036830,7,9
6489817,6198317,4,7
6489817,6198317,9,8
8298184,7981102,1,1
8279461,7155476,5,3
8279461,7155476,2,4
7725973,7140058,4,2
7725973,7140058,2,3
7725973,7140058,1,4
7725973,7140058,7,5
7725973,7140058,6,7
4723305,4410890,3,2
8553759,4748638,2,3
8553759,4748638,1,4
8553759,4748638,5,9
5322060,4572178,3,3
5322060,4572178,6,8
5322060,4572178,11,11
7311365,5071201,11,1
7311365,5071201,3,5
7311365,5071201,9,7
7311365,5071201,6,9
7311365,5071201,10,11
7386681,6263389,1,5
6234011,5038605,10,6
6234011,5038605,13,7
4860123,4450477,1,3
4860123,4450477,10,11
6872322,5449411,1,2
6872322,5449411,6,7
6872322,5449411,9,9
6872322,5449411,5,12
8256737,6354164,7,4
8099608,6278679,1,5
8099608,6278679,2,6
6439153,5590810,10,1
8164969,6218895,4,11
7747949,7472338,1,1
7747949,7472338,3,3
7747949,7472338,5,11
7747949,7472338,12,13
6480229,5479203,3,5
7713265,6178346,2,11
7493303,6473752,5,1
7493303,6473752,3,3
7493303,6473752,11,13
8268379,6326039,5,9
6594603,6139180,4,11
7490417,6442875,2,1
8664573,6936653,6,2
8664573,6936653,9,5
8664573,6936653,12,7
7697973,4398540,6,2
7697973,4398540,3,12
4381239,3959128,11,5
4381239,3959128,2,10
5618619,4661409,2,2
5618619,4661409,3,4
7069187,5229764,6,9
7069187,5229764,1,12
7708784,5219365,6,2
7708784,5219365,2,3
7708784,5219365,10,4
7708784,5219365,1,8
7708784,5219365,4,11
7627498,6332128,9,4
7627498,6332128,4,5
7627498,6332128,13,12
5430401,5281862,1,13
6851898,4064952,5,4
6851898,4064952,11,10
7019067,4379863,5,3
8271653,7313796,2,1
8271653,7313796,9,3
8271653,7313796,13,13
8650128,7035427,3,2
8630630,7236780,4,3
7358811,6157257,2,5
7358811,6157257,7,8
4426880,4176544,2,4
4554879,4372231,1,2
4554879,4372231,3,8
4554879,4372231,4,9
4554879,4372231,2,10
7670095,5139459,13,10
8122676,4630424,2,1
8122676,4630424,4,3
8122676,4630424,6,9
5088539,4433578,7,3
5088539,4433578,3,8
8333710,6650915,12,6
7662655,6424074,7,1
7814697,5325618,9,4
7814697,5325618,11,5
7814697,5325618,6,8
8532533,6154623,9,1
8532533,6154623,4,3
6437923,5528423,3,1
6437923,5528423,1,2
6437923,5528423,6,3
8361582,5590615,1,1
8361582,5590615,7,5
8268475,5455127,4,4
4050431,3983849,1,1
4050431,3983849,4,3
4050431,3983849,3,5
8243285,6181472,9,9
6424884,5351187,1,2
6424884,5351187,10,5
6424884,5351187,11,11
8185134,7840344,5,1
8185134,7840344,1,10
5251482,4991433,1,6
5251482,4991433,6,9
5251482,4991433,11,11
6127067,4209250,1,1
6127067,4209250,4,7
6127067,4209250,8,10
7758489,6558390,6,5
4899917,4015760,2,1
4899917,4015760,8,4
4899917,4015760,5,6
7822033,6275861,9,6
7260852,6243871,9,1
7857785,5156785,5,8
7857785,5156785,10,9
7857785,5156785,7,10
8201931,7311761,1,2
8201931,7311761,5,4
4995384,4331143,5,11
7352670,6469968,5,1
7119772,5448258,4,5
7654702,6871993,2,1
7082452,5214763,4,10
7203224,5258721,7,3
7203224,5258721,3,7
7647085,5555885,3,3
6510412,6070140,13,1
6510412,6070140,7,5
7078113,6210814,5,10
7261988,6099996,4,1
7261988,6099996,5,2
7261988,6099996,7,7
7261988,6099996,11,13
5592435,5257235,1,4
5592435,5257235,4,6
5592435,5257235,2,8
5592435,5257235,8,13
4692388,4522849,1,3
7491196,4555245,4,3
7491196,4555245,10,7
8240491,5230433,4,2
8240491,5230433,2,3
8240491,5230433,8,5
8571784,6877485,8,1
8571784,6877485,10,2
8571784,6877485,3,4
8571784,6877485,5,7
8571784,6877485,6,8
8571784,6877485,12,10
8571784,6877485,13,11
5642108,4211497,2,2
5548231,5055716,5,7
4746869,4178542,5,4
8278052,7371520,2,7
8278052,7371520,6,9
7101375,5084049,2,2
8002416,6862086,3,5
8002416,6862086,2,6
8002416,6862086,9,7
4284127,4196854,3,1
6062348,4155432,2,2
7238768,6548465,6,1
8391993,7174215,5,4
7266371,5485505,11,10
7487908,5396369,5,5
5326586,4704295,10,1
7795849,7245113,5,2
7795849,7245113,4,3
7795849,7245113,13,12
7795849,7245113,2,13
7930013,4166457,10,7
8267721,4917616,9,2
8267721,4917616,1,4
6573282,4194045,8,5
6573282,4194045,4,11
7296760,4606501,1,2
7296760,4606501,9,3
7923070,7393562,1,2
7923070,7393562,7,4
7923070,7393562,10,10
5240043,4683921,2,2
5240043,4683921,3,10
5240043,4683921,8,11
7472440,4357722,2,3
7472440,4357722,1,4
7472440,4357722,6,6
7472440,4357722,13,9
7472440,4357722,9,12
6064107,4186408,4,11
7986790,7283842,1,1
6284062,5399211,1,4
6284062,5399211,11,11
4156973,4034482,12,2
4156973,4034482,1,8
7914560,6527806,10,11
4385263,4301394,1,3
4385263,4301394,12,12
4703234,3968373,11,5
4744202,4288965,1,1
4744202,4288965,4,4
4744202,4288965,9,8
8663453,7811445,3,1
8663453,7811445,9,2
8663453,7811445,6,4
8663453,7811445,7,6
7703781,6494285,3,1
7703781,6494285,11,4
8646915,6288784,8,3
8510385,8122061,5,1
8510385,8122061,3,4
8510385,8122061,10,12
6853140,6528946,1,4
6853140,6528946,4,9
7358012,5021308,7,6
7358012,5021308,3,7
7854017,6296023,9,13
6450576,4913490,1,1
7366708,6539398,7,1
7366708,6539398,1,4
6122879,5502939,11,1
6122879,5502939,1,3
6491607,5356359,1,1
6491607,5356359,13,2
6491607,5356359,7,3
6491607,5356359,8,5
6491607,5356359,10,6
6491607,5356359,3,7
6491607,5356359,5,13
4397032,4115696,7,1
4397032,4115696,6,4
5298966,4639140,12,4
5298966,4639140,5,8
8292841,7087053,1,6
4519937,4230604,2,8
7129534,6417561,12,4
6559262,5055535,1,2
7905429,5163752,10,6
7905429,5163752,5,7
7349629,6912339,9,4
7349629,6912339,3,6
7349629,6912339,7,11
7173875,6914803,3,3
7504094,4027008,11,1
7504094,4027008,7,10
8732086,7415439,4,3
8732086,7415439,6,11
5237668,4521846,6,1
5237668,4521846,1,12
8107356,7035310,7,1
8107356,7035310,6,6
7793965,4955630,1,1
7793965,4955630,9,2
7793965,4955630,8,4
7793965,4955630,2,5
7793965,4955630,4,6
8051244,5155835,9,2
8051244,5155835,1,5
8051244,5155835,2,7
8051244,5155835,3,12
6181177,5057785,4,2
6181177,5057785,9,3
8606395,4174872,7,3
8606395,4174872,4,4
8606395,4174872,3,6
4927018,4702738,1,2
4927018,4702738,4,3
4927018,4702738,3,5
8007512,5327908,6,7
7343015,6535720,3,2
7343015,6535720,2,3
7343015,6535720,1,9
6172044,4880780,12,3
5010838,4465017,3,2
5010838,4465017,1,5
7169157,5217486,10,4
7169157,5217486,13,13
5615828,4821948,1,1
5615828,4821948,2,2
5615828,4821948,4,8
5615828,4821948,5,12
6575994,4983167,10,10
7548036,6859030,1,2
7548036,6859030,12,3
7398625,6438919,3,3
7398625,6438919,2,9
8473545,7281251,7,1
5240731,5063068,4,3
6475552,4948596,2,1
6475552,4948596,3,7
4689948,4489545,4,3
4689948,4489545,13,4
4689948,4489545,2,5
4689948,4489545,12,8
4689948,4489545,3,11
7091594,6087715,5,6
7091594,6087715,9,9
7091594,6087715,3,10
5378510,4918031,2,2
5378510,4918031,5,8
8006446,4036749,8,13
6486524,4567502,6,1
6486524,4567502,8,8
8718211,7043681,2,9
8328903,4155358,13,1
8328903,4155358,4,7
8328903,4155358,10,9
8658551,7259119,5,1
8658551,7259119,1,2
8658551,7259119,2,3
8658551,7259119,7,10
7828789,6258100,2,1
8659857,3996496,8,6
7086545,5377861,5,1
5431962,4339289,5,3
8683739,7913450,1,1
6503430,4041122,2,1
6503430,4041122,5,6
5278137,5084436,1,1
5278137,5084436,4,2
5278137,5084436,5,6
7699205,4453661,5,8
8351600,7272613,9,3
5085175,4827871,6,2
5085175,4827871,3,9
7304439,6172466,9,1
7304439,6172466,1,11
5203936,4997698,1,1
7527020,7086350,1,2
7527020,7086350,8,8
7527020,7086350,5,10
8218444,6912278,9,13
8636734,5304176,2,10
8636734,5304176,12,13
6189762,4653681,5,1
6189762,4653681,4,2
6189762,4653681,3,5
7698360,7029280,10,8
7698360,7029280,7,10
7797411,7331061,1,3
7797411,7331061,3,8
5047221,4804521,1,1
5047221,4804521,12,3
5047221,4804521,7,4
5047221,4804521,6,6
5047221,4804521,5,11
8643321,6118243,3,1
8643321,6118243,12,3
8643321,6118243,8,5
6247501,4184520,1,1
6247501,4184520,5,2
6247501,4184520,2,7
6247501,4184520,6,11
7223676,5648701,3,1
6529590,5311759,8,12
8227951,7196445,1,2
8227951,7196445,4,5
8227951,7196445,2,6
8227951,7196445,5,8
8227951,7196445,7,9
6209525,5505181,1,4
6209525,5505181,2,11
6517094,6254108,13,2
6517094,6254108,5,6
6517094,6254108,11,10
6517094,6254108,8,11
8407480,6662166,8,13
5280536,4908524,3,1
5280536,4908524,2,5
5280536,4908524,6,8
8461985,6134504,5,1
8461985,6134504,4,2
8461985,6134504,3,8
4717075,4356970,6,1
4717075,4356970,12,7
7993779,6599621,10,13
8109349,4932723,3,7
7499955,6618851,3,8
7499955,6618851,1,10
7499955,6618851,11,11
7250455,6156117,6,3
4754163,4599569,3,2
4754163,4599569,1,6
6594124,6230390,10,1
6594124,6230390,1,11
6594124,6230390,2,12
6620131,5230862,1,11
7783643,5325298,10,11
7488249,6224483,2,1
7488249,6224483,3,3
7488249,6224483,1,10
7150329,5141051,5,1
7150329,5141051,7,2
7150329,5141051,2,10
8397137,7336695,3,2
8108824,7120882,1,1
7963110,4370559,1,1
7963110,4370559,9,13
6383139,5642732,1,1
6383139,5642732,3,13
7836659,6350373,5,13
7976349,7682203,5,3
7976349,7682203,8,5
7976349,7682203,11,7
7976349,7682203,7,8
7976349,7682203,6,10
7155780,5109571,3,2
7155780,5109571,7,4
6337049,5573526,12,1
6337049,5573526,3,2
6337049,5573526,5,6
6337049,5573526,13,10
6337049,5573526,4,11
7481263,6604575,3,8
5556868,5229415,2,1
5556868,5229415,5,2
8417017,4716456,3,9
7045610,5556752,2,4
8563149,7754356,1,1
8563149,7754356,2,2
8563149,7754356,3,3
8563149,7754356,4,4
8563149,7754356,5,5
8563149,7754356,6,6
8563149,7754356,7,7
8563149,7754356,8,8
8563149,7754356,9,9
8563149,7754356,10,10
8563149,7754356,11,11
8563149,7754356,12,12
8563149,7754356,13,13
7318889,5352342,2,1
7318889,5352342,13,4
7318889,5352342,12,8
7318889,5352342,9,10
5278880,4426350,13,2
5278880,4426350,10,4
5278880,4426350,6,7
6456645,5079525,3,1
6456645,5079525,7,4
6456645,5079525,1,6
6456645,5079525,10,7
7729736,6370408,2,2
7729736,6370408,6,8
7729736,6370408,8,11
6539336,3978725,7,9
7598939,5402143,2,2
7598939,5402143,10,3
7598939,5402143,13,8
5274023,3970716,1,13
8233885,6671735,1,2
8233885,6671735,10,7
8274849,4371955,1,12
5584317,4253282,3,1
5584317,4253282,13,6
5584317,4253282,11,8
5091498,4906677,7,2
5091498,4906677,5,3
7844080,7218783,10,8
4748560,4464749,1,3
4748560,4464749,13,10
6486214,4062855,8,4
7440648,6263127,13,2
6841238,5084351,11,3
7828835,6605107,8,2
7828835,6605107,9,5
8175219,5078142,2,1
8175219,5078142,1,2
8386328,8108277,3,1
8386328,8108277,8,3
6468452,5520962,5,8
6468452,5520962,13,10
6965215,4700354,1,3
6965215,4700354,3,4
6965215,4700354,4,11
6965215,4700354,5,13
4679501,4315461,6,1
4679501,4315461,8,2
4679501,4315461,9,4
4679501,4315461,4,11
6447544,4349921,10,3
6447544,4349921,1,5
8052392,4293275,2,2
8052392,4293275,3,12
8171940,6298856,3,1
8171940,6298856,2,3
7007186,6249157,1,6
7007186,6249157,13,7
7007186,6249157,3,9
7007186,6249157,7,13
4914931,4228666,1,1
6495364,5283187,1,2
7985503,6258483,3,1
7985503,6258483,1,3
7985503,6258483,10,5
7770305,5394619,1,1
7770305,5394619,2,2
7770305,5394619,12,4
7005835,4724374,10,1
8460865,6083763,4,5
6543651,5165577,3,4
6543651,5165577,4,6
6543651,5165577,1,10
6543651,5165577,6,13
6282559,4374335,11,2
4893811,4456245,1,2
6988244,5363504,5,1
8408802,6170989,11,3
8408802,6170989,4,13
5470034,4641803,1,1
5470034,4641803,4,4
5470034,4641803,2,7
5470034,4641803,7,13
5296897,4999673,9,7
5296897,4999673,1,8
5296897,4999673,12,11
8721436,6183362,6,12
6909054,5073814,11,4
6193016,4949815,2,2
6193016,4949815,9,4
6193016,4949815,1,5
4137269,3939193,1,1
4137269,3939193,3,2
4137269,3939193,5,4
4137269,3939193,9,6
4137269,3939193,12,8
4137269,3939193,6,11
4137269,3939193,7,12
7383433,7039701,12,3
7383433,7039701,2,11
4642728,4110810,7,6
4642728,4110810,8,13
8013602,6335166,3,11
4980596,4380864,1,1
4980596,4380864,5,2
4980596,4380864,8,11
7284784,5073318,6,7
7461484,6276102,3,1
7461484,6276102,9,3
7461484,6276102,1,4
7461484,6276102,10,5
7461484,6276102,12,10
7931017,5341790,5,2
7931017,5341790,4,5
6214534,4775625,5,1
6214534,4775625,1,2
7679273,6452308,6,4
7679273,6452308,1,10
7134348,5448921,7,1
7134348,5448921,1,10
7134348,5448921,5,11
7134348,5448921,9,13
7296330,4831904,13,12
7783765,4799258,2,8
7260862,5636400,6,4
8155590,6970726,11,6
8155590,6970726,6,9
6971613,5577344,13,7
5629940,5070329,8,5
5234597,4277344,9,5
6613421,5552927,7,1
6613421,5552927,4,3
6613421,5552927,13,10
7503201,6293004,10,8
7503201,6293004,11,10
7728684,5216389,3,5
6566030,4692690,8,3
6566030,4692690,9,4
6968141,6278853,13,2
6968141,6278853,5,3
6968141,6278853,10,4
6968141,6278853,9,5
6968141,6278853,3,9
6968141,6278853,4,11
4621477,4407612,10,4
8263993,7279724,11,3
7685705,5070297,8,1
7685705,5070297,1,4
7685705,5070297,10,5
7685705,5070297,12,9
7685705,5070297,13,11
8163352,4778718,2,1
8163352,4778718,13,8
6292759,6104284,9,3
6292759,6104284,8,5
7976487,6479006,10,3
7493968,5447564,6,2
8473026,5640170,4,8
7190302,5357253,1,1
7722735,6132674,5,1
7226468,4316469,3,3
7689311,6856845,7,1
7689311,6856845,1,2
7689311,6856845,3,8
7689311,6856845,13,11
8382026,6079305,1,2
8382026,6079305,4,3
8382026,6079305,3,7
8409288,4009712,6,7
7677990,7014568,2,1
7677990,7014568,3,3
7677990,7014568,7,11
7677990,7014568,9,13
7147324,4904078,2,3
7147324,4904078,7,8
4128433,3993844,10,1
4128433,3993844,8,4
4128433,3993844,5,9
7988049,5559714,7,13
8360152,4622155,1,4
8360152,4622155,13,5
7203553,4281392,1,1
4502039,4305135,2,3
4502039,4305135,3,6
8191909,3951426,4,1
8191909,3951426,2,4
7235302,5320789,9,6
4411424,4125258,6,6
4411424,4125258,3,9
8447794,6125377,9,7
7450130,6304297,3,2
7450130,6304297,8,3
7450130,6304297,9,9
8608045,6406440,7,8
8608045,6406440,5,10
7674113,6330744,5,5
8246183,6278377,12,1
8246183,6278377,3,2
8246183,6278377,2,10
7684888,6240335,3,4
7684888,6240335,8,12
6446869,6069696,13,2
6446869,6069696,4,9
6446869,6069696,7,11
7145831,6337826,9,2
7145831,6337826,1,3
7145831,6337826,5,6
4661132,4234326,9,7
6171468,4820344,12,7
6171468,4820344,13,13
6498703,5187627,2,1
6498703,5187627,4,5
5163465,4712575,9,1
5163465,4712575,8,9
5163465,4712575,5,11
4263341,4031268,1,1
4263341,4031268,8,4
4263341,4031268,6,6
4263341,4031268,12,8
7731829,6878257,1,2
7037469,6153568,11,8
7037469,6153568,2,12
7037469,6153568,4,13
6531912,5329168,1,2
6410251,5580794,8,10
7047151,6925198,9,1
7047151,6925198,12,3
7047151,6925198,8,6
7047151,6925198,3,7
7498829,6166553,1,6
7498829,6166553,2,13
5185866,4547846,1,11
5185866,4547846,8,12
6192541,4169296,5,1
8272605,4878642,5,11
4919272,4136776,2,3
7127254,6212176,1,1
7127254,6212176,5,2
7127254,6212176,7,4
7127254,6212176,8,6
5602309,5175385,3,5
5602309,5175385,1,13
6179266,4029279,1,9
8331790,4724312,2,1
6887851,5643867,5,3
6887851,5643867,1,6
6887851,5643867,13,10
6887851,5643867,6,11
6887851,5643867,7,12
5016588,4721176,13,4
7143520,4712953,9,6
7143520,4712953,7,8
7143520,4712953,12,12
8285137,6094221,2,2
8285137,6094221,4,4
8285137,6094221,6,5
4371752,4188507,5,1
4371752,4188507,2,3
8172255,4796909,1,1
4665292,4379964,7,3
4665292,4379964,8,8
4665292,4379964,4,11
7769860,6973034,10,1
7769860,6973034,1,4
7769860,6973034,5,10
7478786,5008793,3,7
8225271,5432711,10,9
4192593,3996595,2,2
4192593,3996595,10,4
4192593,3996595,9,11
6482274,6309477,10,7
6482274,6309477,11,9
6483742,5434817,2,7
8492074,5529879,5,1
8492074,5529879,9,9
7978135,7457269,1,8
8696289,4195950,10,3
8696289,4195950,9,5
8511378,4678034,2,9
7259587,6326807,4,12
8298866,6326243,1,2
4956439,4314962,6,2
4956439,4314962,5,4
4547601,4046831,1,4
4547601,4046831,2,5
4547601,4046831,10,6
4547601,4046831,5,8
4547601,4046831,8,10
7605123,4277394,2,13
7621540,6488289,8,6
7503227,6644130,7,1
6546971,4321994,2,6
7009010,5164459,6,1
7009010,5164459,7,2
6988001,6367984,5,4
