0,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,6888916,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,14,15,16,17,18,19,6459713,
1,1,1,1,1,1,2,3,3,4,4,5,6,6,6,7,7,7,8,9,7489227,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4115662,
0,1,1,1,1,1,1,2,2,2,3,4,5,5,5,6,6,6,7,7,4558389,
1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4917467,
1,2,3,4,4,4,5,5,6,7,7,7,7,7,7,8,9,10,11,11,7247752,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5037465,
1,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5,6,7,8,8,8391518,
0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,3,3,4,4,6867243,
1,1,2,2,2,2,2,2,3,3,4,4,4,4,5,5,5,5,5,5,5207370,
1,2,3,3,4,4,5,6,7,8,9,9,9,10,11,12,12,13,14,14,6662518,
1,1,1,2,2,2,2,3,3,4,4,4,4,5,6,7,7,7,7,7,7925091,
0,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,5158203,
0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,4,4,4,6314101,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7345302,
0,0,0,0,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4,4,5562371,
1,2,3,4,5,6,7,7,8,8,9,10,10,10,10,10,11,11,11,11,8744746,
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7696281,
1,2,3,4,5,6,6,6,6,6,7,8,8,9,9,10,10,11,11,11,8436531,
1,1,2,2,3,3,4,5,5,5,6,7,8,9,9,10,10,10,10,10,4357678,
0,1,1,2,3,3,3,3,3,3,3,4,5,5,5,5,6,7,8,8,7209216,
1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7876167,
0,0,0,0,0,1,2,2,3,3,4,4,4,4,4,5,5,6,6,6,5513901,
1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,8464316,
1,2,3,4,5,5,5,5,5,6,7,8,8,9,9,9,10,11,12,12,6568429,
0,0,1,1,1,1,1,2,2,3,4,5,5,6,6,6,6,6,6,6,8607820,
0,1,2,3,4,5,6,6,7,7,8,9,9,9,9,9,10,10,11,11,4625505,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,4312117,
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4547949,
0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,3,3,3,5499774,
0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,6400497,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7988140,
1,2,3,4,4,4,5,6,6,6,6,6,6,6,6,7,7,8,8,8,8378508,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4146326,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,5341676,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6175888,
1,2,2,3,3,4,4,5,5,6,7,8,8,8,8,8,8,9,9,9,7025782,
0,1,2,3,3,4,4,5,5,5,5,6,6,6,7,8,8,8,8,8,5201776,
0,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,6525296,
1,2,3,4,5,6,7,7,8,8,8,9,10,10,11,11,12,13,14,15,4800081,
1,2,3,4,5,5,5,5,6,6,6,7,7,7,7,7,7,7,8,8,6390237,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4580107,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8513184,
1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5115835,
1,2,3,4,5,6,6,7,8,9,10,11,12,13,14,15,16,17,18,19,4351819,
1,2,3,4,4,4,5,5,5,6,6,6,6,6,7,8,8,8,8,8,7878119,
1,2,3,3,3,4,5,6,7,8,9,9,9,9,9,10,11,12,13,13,8451318,
1,1,2,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,4827760,
1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,5619702,
0,1,2,2,2,2,3,3,4,4,4,4,5,5,5,5,5,5,5,5,6595777,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4578763,
0,0,0,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,4445676,
0,1,2,3,3,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,7375403,
1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,4152283,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5475748,
1,1,1,1,1,1,1,2,3,4,5,5,5,5,6,6,7,8,8,8,8115345,
0,1,2,2,2,2,3,4,5,5,6,7,7,8,8,9,9,9,9,9,5034562,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4825883,
1,2,2,3,4,5,5,5,6,7,8,8,8,8,8,8,8,9,9,9,4342269,
1,1,1,2,2,3,3,3,3,3,4,4,4,4,5,5,6,6,6,6,5267589,
1,2,3,3,3,4,4,5,5,6,6,6,6,6,6,6,6,6,6,6,8347628,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4111910,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4082057,
0,1,1,2,3,4,5,6,7,7,8,9,9,10,10,10,10,10,10,10,6910081,
1,2,3,4,4,5,5,6,7,8,8,8,8,9,9,9,9,9,9,9,7377411,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4579616,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8607169,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4308854,
1,2,2,2,3,4,5,6,6,7,8,9,9,10,11,12,13,14,14,14,5112202,
1,1,1,2,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4159788,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6184300,
1,2,3,4,4,5,6,6,7,7,8,9,9,10,11,12,13,13,14,14,4608331,
1,2,2,2,2,2,3,4,5,6,6,6,6,6,6,7,7,7,7,7,7814087,
1,2,3,4,5,6,7,8,8,9,10,11,12,13,14,15,16,17,18,19,8161153,
1,2,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,7076603,
1,1,2,3,3,3,4,5,6,6,6,6,7,8,9,10,10,10,10,10,8108401,
1,2,3,4,5,6,7,8,9,9,9,10,11,12,13,14,14,15,16,16,4229827,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4015363,
0,0,1,1,1,1,1,1,2,3,3,3,3,4,4,5,5,5,5,5,8536960,
1,2,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5484152,
0,1,2,3,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,7,4864249,
0,1,2,3,4,5,6,6,7,7,8,8,8,8,8,8,8,8,9,10,5203290,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4220662,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7706270,
1,1,1,2,2,3,4,5,6,6,6,7,7,8,9,9,9,9,9,10,6206621,
0,0,0,1,2,2,2,2,2,2,3,3,4,4,4,4,5,5,5,6,8215043,
1,1,2,3,4,5,6,6,7,8,8,9,10,11,12,12,12,12,12,13,7031363,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,19,7964190,
0,0,1,2,3,4,5,5,5,5,5,6,6,7,8,8,8,9,9,9,6321156,
1,2,2,3,4,5,5,6,7,7,7,7,7,7,7,7,8,9,9,9,6414283,
1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,5,6,6,6,6,6370097,
0,0,1,2,3,3,4,4,5,6,7,7,8,9,9,10,10,10,10,10,5576730,
0,1,1,2,2,2,3,3,3,4,5,5,5,5,6,6,6,7,7,7,5005859,
1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,8209100,
0,0,0,1,1,1,2,2,3,4,4,5,5,5,5,6,7,7,7,7,4896060,
0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5528467,
0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,7198629,
1,2,3,4,4,5,6,7,7,8,9,9,9,10,10,10,10,11,11,11,8710854,
1,2,2,3,4,5,5,6,6,7,8,9,10,10,10,11,12,12,13,13,7075962,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8161303,
0,0,0,0,0,1,1,2,3,3,4,5,5,6,6,6,6,7,7,7,7258330,
1,2,2,3,4,4,5,5,5,5,6,6,7,7,7,7,7,7,7,7,5238880,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4058101,
0,0,0,1,2,3,4,4,5,6,7,8,9,9,9,9,9,10,11,11,4225195,
1,2,3,4,5,6,7,8,9,9,10,11,12,13,14,15,16,16,17,18,5494127,
1,1,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,8504568,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002532,
1,2,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5,5,5,5,8499445,
1,1,2,3,4,5,5,5,5,6,7,7,8,8,8,9,10,10,10,10,5119401,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,7619810,
0,0,0,0,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,5489585,
1,2,2,3,4,5,5,5,5,6,7,8,8,9,9,9,9,9,9,9,6324612,
1,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,7885470,
0,0,1,2,3,4,4,5,5,5,5,6,7,7,7,7,8,9,9,9,6472369,
1,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5059550,
1,2,3,4,4,5,5,5,5,6,7,8,8,8,9,9,9,9,9,9,5604081,
1,2,2,3,4,4,4,4,5,6,6,6,6,7,7,7,7,8,9,9,8330465,
1,2,3,4,5,6,7,7,7,8,9,10,11,12,12,12,13,13,13,13,4744808,
1,2,3,4,5,6,7,7,8,8,9,9,10,10,11,11,11,11,12,12,5525315,
1,2,2,3,4,4,5,5,6,6,7,8,8,8,9,9,9,9,9,9,8464797,
1,1,1,2,2,2,3,4,4,4,5,6,6,6,7,7,7,7,8,9,7536057,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059802,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7929703,
0,0,0,0,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4521455,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,8628404,
1,1,1,1,1,2,2,2,2,2,2,2,2,3,4,4,4,4,5,5,6408713,
0,1,2,3,4,4,4,4,5,5,5,5,6,6,7,7,8,8,8,8,7614675,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4851585,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7644032,
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4743969,
1,1,1,2,3,3,4,4,5,6,6,6,6,6,6,6,6,6,6,6,4384195,
0,0,1,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4045976,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7532485,
0,0,1,1,1,1,1,1,2,3,3,3,3,4,5,5,6,7,7,7,7297383,
0,0,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,6837166,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7209684,
1,1,2,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4196612,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7956893,
0,0,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,4336690,
1,2,3,3,3,4,4,5,6,7,7,7,7,8,8,9,9,10,10,11,6650446,
1,1,2,3,4,4,4,5,6,6,7,7,7,8,8,9,9,9,9,9,7126462,
1,2,3,3,3,3,3,4,4,4,5,6,6,6,6,6,6,6,7,7,8415414,
1,2,2,3,4,4,4,4,5,5,6,6,6,6,6,6,6,6,6,6,5200307,
1,2,3,4,5,6,7,7,7,7,8,8,8,9,10,11,11,12,12,12,8051556,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6013896,
0,1,1,2,2,2,2,2,2,2,2,3,4,5,5,6,7,7,8,8,6159470,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4822901,
0,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5224479,
1,1,2,3,4,4,5,6,6,6,6,6,7,8,9,9,9,9,9,9,6301731,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4518670,
1,2,3,4,5,6,7,8,8,9,10,11,11,12,12,12,13,13,13,14,8164995,
1,1,1,2,2,3,4,5,6,7,8,9,10,10,10,11,12,12,12,12,5380412,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8369864,
1,2,2,3,4,4,4,4,4,4,4,4,4,4,5,5,5,6,6,6,7237219,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165962,
1,2,2,2,2,3,4,4,5,5,5,5,5,6,6,7,7,7,7,8,4819597,
1,1,2,3,3,4,5,6,6,6,6,6,6,6,7,7,8,8,9,9,6271827,
1,2,2,3,4,4,4,4,4,5,6,6,6,6,6,6,7,7,7,8,6515928,
1,2,3,4,5,6,7,8,9,10,11,11,11,11,12,13,14,14,15,15,7891622,
1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4174056,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4477682,
1,2,3,4,5,6,7,8,9,10,10,11,11,12,13,13,13,14,14,14,8258818,
1,2,3,4,5,6,7,8,9,9,10,10,10,11,11,11,12,13,13,14,8277153,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4577989,
0,0,0,0,0,0,0,1,2,2,3,4,5,5,6,6,6,6,6,7,5365597,
1,1,2,3,3,3,3,4,5,6,6,7,8,8,9,10,10,11,11,12,6542566,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6023208,
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,3,3,5171784,
0,0,0,0,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,4167062,
1,2,3,4,5,6,6,7,8,9,10,11,12,13,14,15,16,17,18,19,8221536,
0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6278819,
1,2,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5388116,
1,1,2,3,4,4,5,5,5,5,6,7,8,8,9,10,11,11,11,12,8348009,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4027664,
0,1,2,2,2,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,6472272,
1,2,2,2,2,2,2,2,2,2,2,3,4,5,5,5,5,5,5,5,4917117,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4730984,
0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4100008,
1,2,3,3,3,3,4,5,5,5,5,6,6,7,7,7,7,7,7,8,7092302,
1,1,2,2,3,3,3,4,4,4,5,6,6,6,7,7,7,7,7,7,7731676,
1,2,2,2,3,4,5,6,6,7,7,7,8,9,9,9,9,9,10,10,4396670,
1,2,3,3,4,4,4,5,5,5,5,6,6,7,7,7,7,7,7,7,5033884,
0,0,1,1,2,3,4,5,6,7,8,9,10,11,12,13,13,13,13,13,5430045,
0,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4874701,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4077854,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6956068,
0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,6119644,
0,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4568819,
0,1,2,3,3,4,4,4,5,6,6,7,7,8,8,8,8,9,9,9,4662325,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6184122,
0,1,2,3,3,3,3,3,4,4,5,5,5,5,5,6,7,7,7,7,5284205,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8421772,
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,6121442,
0,0,0,0,0,0,1,2,3,4,4,4,5,5,5,5,5,5,5,5,8753770,
0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4244970,
1,2,3,4,5,6,7,8,9,9,10,10,11,12,13,14,15,15,15,15,6510652,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8741544,
1,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,4635240,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4148156,
0,0,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,4,4,6960719,
1,2,3,4,5,6,7,8,9,10,11,12,12,13,13,14,14,15,15,16,7218827,
1,2,3,4,5,6,7,7,7,8,9,9,10,10,10,10,10,11,11,11,6596954,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5217956,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4277568,
0,1,1,2,3,4,4,5,5,5,5,6,6,7,7,7,8,8,8,8,4339188,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8318058,
1,1,1,2,3,4,5,6,6,7,8,9,10,11,11,12,12,12,12,12,4347547,
1,2,3,3,3,3,4,4,5,5,5,5,6,6,6,6,6,6,7,8,6095342,
1,1,2,3,4,4,5,5,6,7,8,8,9,10,11,12,13,13,13,14,7216350,
1,2,3,4,4,5,5,6,6,7,7,7,8,8,9,9,9,9,9,9,4398696,
1,2,3,4,4,5,5,6,6,6,6,7,7,8,8,8,8,9,9,10,7722780,
0,0,0,0,0,1,1,1,2,2,3,3,4,5,5,5,5,5,6,6,7182138,
0,1,2,3,4,5,5,6,6,7,8,8,8,8,8,8,8,8,8,8,7927371,
1,1,2,2,3,4,5,5,6,6,6,6,6,6,6,6,6,7,7,8,6381967,
0,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,8030891,
1,2,3,3,3,4,4,5,6,7,7,7,7,8,8,9,9,9,10,10,5422626,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,8621403,
0,1,1,2,2,2,2,2,3,4,4,4,4,4,5,5,5,5,5,5,7951000,
1,2,3,4,5,5,6,7,7,7,8,8,9,9,9,9,9,9,9,9,7184373,
1,2,3,4,4,5,5,5,6,6,7,8,9,9,9,10,10,10,10,10,4498535,
1,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,5117456,
0,1,2,3,3,4,5,5,6,6,7,7,7,7,7,8,9,9,9,9,7937959,
0,1,2,3,3,4,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6133971,
0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,7223965,
1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8703865,
0,0,0,0,0,0,1,1,1,1,2,3,3,3,3,4,4,4,5,5,8521084,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5543662,
1,1,1,2,3,3,3,4,4,5,5,5,6,6,7,7,7,8,8,8,6916980,
0,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,8069365,
1,2,3,3,4,4,5,5,6,7,7,7,7,7,7,7,7,8,8,8,6449102,
0,1,2,3,4,4,4,4,4,5,5,5,5,6,7,7,7,8,8,8,8522467,
1,2,2,3,4,4,4,5,5,5,5,5,6,6,7,7,7,7,7,7,4938586,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279966,
1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4821407,
1,2,3,4,4,5,5,6,7,8,8,8,8,8,8,8,8,8,8,8,4888517,
1,2,3,4,4,5,6,7,8,9,9,9,9,10,10,11,11,12,13,14,6882636,
1,2,2,3,3,3,3,3,4,5,6,6,6,6,6,6,6,6,7,7,4992698,
1,2,3,4,5,6,7,8,9,9,9,9,10,10,11,12,12,13,13,13,6884782,
0,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,8745190,
0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,5104496,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4007998,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7796424,
