0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8255035,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4345513,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8450429,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6382659,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6477750,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6142928,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4017686,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8736454,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6274288,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6304378,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6538248,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8048258,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4352792,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7293991,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4317271,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300313,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7595265,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100425,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7934217,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333134,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4451964,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7214107,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7919144,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6873331,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7326067,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5273161,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7291838,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6899021,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7306427,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8248878,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8130734,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8492500,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7995003,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7662668,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3992281,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5057756,
