pno1,pno2,rank1,rank2
8469687,3947177,10,12
7048257,6152425,2,1
7048257,6152425,7,7
7048257,6152425,10,8
5626719,4919724,6,8
7338022,6983917,1,5
7338022,6983917,3,10
6118444,5388197,1,3
8287025,6513855,2,1
8287025,6513855,3,2
8287025,6513855,8,3
7016353,6535918,12,1
7016353,6535918,6,6
7016353,6535918,2,7
7016353,6535918,11,8
7016353,6535918,5,11
7016353,6535918,4,12
8270475,6385242,2,1
8270475,6385242,9,3
8270475,6385242,6,5
8270475,6385242,10,6
5279450,5147074,1,3
5279450,5147074,4,8
8421297,6628012,4,10
8127232,5512941,7,1
8127232,5512941,11,12
7832297,7354373,3,2
7832297,7354373,10,7
5280881,4633688,5,1
5280881,4633688,1,9
7086165,5630168,5,7
7086165,5630168,4,10
5436229,4346078,13,4
5045065,4356823,8,11
6960221,5158566,1,4
6960221,5158566,5,6
4212732,3994804,1,2
4212732,3994804,8,5
4212732,3994804,5,6
4212732,3994804,3,7
4212732,3994804,7,9
4212732,3994804,11,12
8277828,6599517,1,2
7785320,6223100,4,3
7785320,6223100,2,8
8121177,6192067,1,1
8121177,6192067,2,4
8121177,6192067,3,7
8121177,6192067,4,8
7747302,6162611,6,13
8684160,5141472,1,1
8684160,5141472,3,2
8684160,5141472,11,6
7288184,5059306,2,1
7288184,5059306,4,2
7288184,5059306,5,12
8280944,7080221,11,7
8280944,7080221,13,8
6168654,5085698,2,1
5315600,4882731,2,1
5315600,4882731,11,3
5315600,4882731,3,6
5315600,4882731,4,8
4442366,4104606,1,1
4442366,4104606,5,3
7290243,5493682,4,9
5643008,5336109,2,1
5643008,5336109,7,2
5643008,5336109,9,12
5584512,4804206,8,5
8275829,7047485,4,1
5210704,5027268,7,2
4719099,3937802,3,1
4719099,3937802,10,9
4719099,3937802,2,12
8752713,4181694,3,3
7809579,5285498,2,5
7117957,4100981,1,1
7117957,4100981,2,3
7117957,4100981,11,5
8380244,6310859,4,1
8380244,6310859,13,6
5250605,4025474,4,1
5250605,4025474,12,8
4329284,4046950,3,1
4329284,4046950,7,5
4329284,4046950,13,6
4329284,4046950,5,7
4719235,4148872,7,7
4638504,4225751,9,1
4638504,4225751,6,4
4638504,4225751,3,7
6855101,5080339,1,1
6855101,5080339,3,2
6526091,6215762,12,1
6526091,6215762,4,3
6526091,6215762,2,13
7190026,6413806,2,1
7190026,6413806,9,4
7190026,6413806,5,8
8226686,4345601,1,2
8710538,7948002,2,1
8710538,7948002,3,4
8710538,7948002,10,5
7620719,6167438,1,2
5374792,4943750,3,3
5374792,4943750,2,13
4371577,4343853,2,2
5627643,5006210,1,1
5627643,5006210,5,4
5627643,5006210,11,7
5627643,5006210,4,11
8454096,5503463,1,2
8454096,5503463,11,9
8454096,5503463,4,12
5302116,4565526,3,1
5302116,4565526,5,2
5302116,4565526,10,10
5174874,3996182,7,1
5174874,3996182,12,3
8499124,6460115,1,2
7845464,4028076,11,11
8051916,3952511,7,3
8051916,3952511,1,4
8051916,3952511,10,13
5394037,4910416,5,2
5394037,4910416,9,8
4761632,4609904,3,13
8485756,4676689,12,5
8480429,7690941,5,1
7090660,5372589,13,1
8297255,7640914,7,1
8297255,7640914,4,2
8297255,7640914,5,3
8297255,7640914,3,6
8297255,7640914,2,7
6298612,4069635,5,6
7636886,6237011,7,1
7636886,6237011,10,6
7707992,7137385,12,1
7707992,7137385,1,3
8015059,5467269,5,1
8015059,5467269,2,7
5376567,4634665,8,3
5376567,4634665,10,5
7303132,5264684,12,4
7303132,5264684,10,8
8723205,7505268,7,2
6315991,5230890,1,1
6315991,5230890,13,13
8652204,6632243,7,1
6300075,5646019,1,2
6300075,5646019,4,3
6300075,5646019,2,5
6300075,5646019,10,6
5639546,4427823,5,5
5639546,4427823,13,6
5639546,4427823,1,9
4873389,4150062,3,1
4873389,4150062,7,3
4873389,4150062,5,4
8138673,4344787,1,3
7600511,6341732,5,1
8229857,6615192,6,9
7752536,6460059,1,11
7121268,6513507,11,1
7121268,6513507,4,6
7121268,6513507,2,7
7121268,6513507,1,8
7121268,6513507,3,9
4129363,3967886,1,1
4129363,3967886,5,2
4129363,3967886,12,4
4129363,3967886,2,6
4129363,3967886,6,10
4129363,3967886,4,11
8701048,7472110,7,3
8701048,7472110,3,10
6540149,5127237,3,1
6540149,5127237,6,4
6540149,5127237,4,5
6540149,5127237,8,6
6540149,5127237,2,7
7849266,6581143,1,4
7688335,6552706,1,1
7688335,6552706,10,7
6126476,5645445,2,7
5626392,5352019,4,1
5626392,5352019,2,2
5626392,5352019,1,3
5626392,5352019,7,5
5626392,5352019,3,7
5626392,5352019,10,9
5626392,5352019,11,10
5626392,5352019,8,11
7713422,4076617,8,2
5362023,5290003,1,1
5362023,5290003,2,2
5362023,5290003,3,3
5362023,5290003,4,4
5362023,5290003,5,5
5362023,5290003,6,6
5362023,5290003,7,7
5362023,5290003,8,8
5362023,5290003,9,9
5362023,5290003,10,10
5362023,5290003,11,11
5362023,5290003,12,12
5362023,5290003,13,13
7733007,5162878,1,5
7733007,5162878,7,7
7848780,6320947,8,1
8357913,7442924,2,2
4832023,4723936,1,1
4832023,4723936,5,8
4832023,4723936,9,10
4832023,4723936,3,11
4832023,4723936,10,13
6195532,5590397,2,9
4626330,3992272,7,5
4626330,3992272,11,6
7915664,7026684,9,1
7915664,7026684,8,2
4423284,4056297,1,6
5177096,4355040,10,10
7233995,6618757,2,1
8581818,7385579,2,1
8581818,7385579,6,5
8581818,7385579,4,10
8581818,7385579,1,13
7722566,5250287,2,6
7722566,5250287,12,10
4422008,4331898,4,7
7833947,6874578,1,3
7833947,6874578,5,13
7317568,5168406,3,1
6494685,4913624,1,2
6494685,4913624,6,7
8283767,7005327,2,9
8283767,7005327,9,10
7699347,6540275,7,5
7699347,6540275,3,10
6477839,4199948,9,2
6477839,4199948,3,3
6477839,4199948,4,4
6834826,4934621,7,10
6834826,4934621,4,12
7746441,6304308,7,3
7746441,6304308,9,5
7746441,6304308,2,6
7746441,6304308,1,7
7746441,6304308,4,11
7746441,6304308,12,13
5547536,4678702,2,6
8297628,6550860,4,6
8297628,6550860,11,12
8653372,7084347,6,2
8653372,7084347,1,4
8653372,7084347,3,13
8193732,6124684,4,1
8193732,6124684,3,11
8193732,6124684,1,13
8337327,6244976,1,2
8337327,6244976,2,4
8337327,6244976,4,7
6932436,5408854,1,3
6932436,5408854,6,8
7773554,7675885,1,1
7773554,7675885,2,2
7773554,7675885,3,3
7773554,7675885,4,4
7773554,7675885,5,5
7773554,7675885,6,6
7773554,7675885,7,7
7773554,7675885,8,8
7773554,7675885,9,9
7773554,7675885,10,10
7773554,7675885,11,11
7773554,7675885,12,12
7773554,7675885,13,13
8641619,6952603,2,1
7833591,6521342,4,1
7833591,6521342,2,2
7833591,6521342,1,4
7833591,6521342,7,11
7833591,6521342,5,12
7833591,6521342,12,13
7562707,6973967,6,1
7562707,6973967,9,5
7562707,6973967,2,13
8429898,8096110,5,12
8389375,7426128,7,2
6988548,4397360,13,3
7894943,6402043,13,2
7894943,6402043,11,13
6600391,6317014,1,1
6600391,6317014,2,2
6600391,6317014,8,5
6600391,6317014,3,6
7138707,6326678,1,2
7138707,6326678,4,9
5491237,5342947,1,1
5491237,5342947,2,9
5491237,5342947,13,10
7975022,6484149,2,2
7975022,6484149,3,10
7684388,6459682,9,1
7684388,6459682,11,7
8431825,4487992,3,2
8431825,4487992,1,3
7537234,6382656,10,4
7537234,6382656,7,9
6530939,6344049,11,9
7220335,5336545,10,9
8361804,7202090,3,2
8361804,7202090,7,9
8361804,7202090,12,11
7221150,6359430,1,4
7221150,6359430,2,10
7221150,6359430,9,12
6454875,4380839,3,1
6454875,4380839,2,3
8169762,4453109,13,2
8169762,4453109,5,7
8169762,4453109,4,12
8602821,7588466,7,2
8602821,7588466,10,3
8602821,7588466,6,8
6418556,5594509,2,4
6418556,5594509,11,8
6123977,5650185,3,1
6123977,5650185,8,3
6123977,5650185,5,8
6123977,5650185,12,10
6123977,5650185,2,12
8720541,7377324,8,2
6088808,5295249,5,8
8523950,7160330,6,2
8523950,7160330,8,3
8523950,7160330,9,8
8523950,7160330,1,9
8523950,7160330,2,11
7461228,6065104,4,2
7461228,6065104,9,9
6444016,4183369,1,2
6444016,4183369,11,3
7648576,5308788,3,2
8353767,7181690,3,1
8353767,7181690,1,3
8353767,7181690,10,4
8353767,7181690,7,6
7087536,6232196,3,1
7087536,6232196,6,5
7722674,7214243,6,3
5249658,5007299,13,3
7273591,4219529,1,2
7273591,4219529,4,3
7273591,4219529,5,5
7273591,4219529,12,9
4745279,4444498,9,1
4745279,4444498,3,2
4745279,4444498,4,3
4745279,4444498,2,5
4745279,4444498,7,13
8327297,7366996,4,4
8327297,7366996,6,7
7623049,6876317,3,2
7623049,6876317,4,4
7623049,6876317,7,12
8406658,7606507,1,1
8406658,7606507,6,4
8406658,7606507,5,5
6520056,4309110,1,9
6520056,4309110,3,13
7060173,5277774,7,12
8273678,6281154,2,6
6963350,6628295,2,2
6963350,6628295,4,9
6963350,6628295,9,10
6594938,5390419,7,3
7962191,5333618,3,2
8409691,5407612,7,5
8409691,5407612,6,7
5239013,4694048,2,4
5239013,4694048,1,5
5239013,4694048,3,12
8379193,7420664,2,4
8379193,7420664,11,8
6081293,4149191,2,8
7641197,6358144,1,1
7641197,6358144,4,2
7641197,6358144,10,3
7641197,6358144,11,5
7641197,6358144,5,9
6163490,5270975,3,4
6163490,5270975,5,13
7902092,5371989,2,5
7902092,5371989,1,8
4544096,4219154,1,1
4544096,4219154,6,5
4544096,4219154,7,7
4544096,4219154,2,10
4544096,4219154,12,13
5092854,4402684,3,5
4642328,3953414,6,1
4642328,3953414,1,2
7213969,7052471,3,2
7213969,7052471,4,3
8133629,6890067,8,1
8133629,6890067,9,2
8418462,6665604,3,13
8685465,4629464,2,1
8685465,4629464,4,9
7712337,6418758,13,9
7948683,4466706,8,1
7948683,4466706,13,8
7491963,5128099,1,6
8663152,4920978,3,9
8063021,6458771,1,1
8063021,6458771,7,7
7686759,6612977,3,1
8227280,6555845,8,2
8609200,4907625,2,3
8609200,4907625,1,4
8609200,4907625,3,8
7752852,5398510,2,2
7752852,5398510,7,10
7752852,5398510,8,11
6447847,4414248,3,2
6447847,4414248,12,3
8358525,7242601,2,2
8358525,7242601,4,8
8746082,7047824,9,1
8746082,7047824,6,7
8710784,7322651,1,3
8710784,7322651,9,11
7719431,7424357,4,2
7719431,7424357,10,5
7719431,7424357,8,8
7719431,7424357,11,10
8308770,7007900,12,7
7315143,6081203,9,1
7315143,6081203,5,4
8144046,7176817,13,13
5221219,4054355,5,3
5221219,4054355,1,4
5221219,4054355,3,6
5221219,4054355,11,7
6549981,5206943,3,2
6549981,5206943,9,4
6549981,5206943,13,7
6549981,5206943,6,9
6549981,5206943,8,12
6136698,4901134,13,9
7825420,6815783,11,3
8351812,7856202,1,1
8351812,7856202,2,4
8351812,7856202,11,7
5375059,4837700,2,3
7153746,6201303,6,5
7153746,6201303,4,10
8271865,7458015,1,2
8271865,7458015,2,7
8271865,7458015,4,10
8271865,7458015,5,11
7114106,6516337,10,9
6427412,4671036,1,1
6427412,4671036,8,3
6427412,4671036,3,12
6427412,4671036,11,13
7915488,6337431,4,2
7354309,6884113,13,1
7354309,6884113,5,3
7354309,6884113,1,8
7654423,5529371,9,4
7063151,6454003,3,13
6390155,4909287,1,8
4961422,4146029,7,3
8287453,5161532,3,6
8591974,4384004,8,2
8650728,7163548,11,2
8650728,7163548,2,4
8650728,7163548,5,7
8650728,7163548,6,8
8650728,7163548,12,9
8650728,7163548,8,10
8650728,7163548,1,11
6934253,6490248,9,6
6934253,6490248,13,12
8510468,6427171,1,1
8510468,6427171,5,7
6281321,5275645,3,1
6281321,5275645,9,4
6281321,5275645,7,12
5273747,4117120,5,13
6151630,4768144,11,1
6151630,4768144,1,4
6151630,4768144,4,13
5312361,4340068,5,11
4335371,4198622,4,2
4335371,4198622,3,3
4335371,4198622,12,4
4335371,4198622,5,5
4335371,4198622,6,6
6128392,5621802,1,1
6128392,5621802,5,2
6128392,5621802,12,3
6128392,5621802,3,5
6128392,5621802,4,8
6128392,5621802,6,9
6128392,5621802,10,10
6128392,5621802,9,11
8491632,6371124,2,3
8491632,6371124,4,13
5616379,4300312,3,1
5616379,4300312,2,2
7083304,4211955,1,4
7438253,4271687,6,12
5344421,4743260,3,10
6423363,5624702,4,1
6423363,5624702,5,3
7299213,6882990,11,3
7299213,6882990,1,7
7299213,6882990,10,10
8104831,7077472,11,1
8104831,7077472,1,2
8104831,7077472,4,3
5024224,4611598,1,3
5024224,4611598,11,8
8329113,4890729,6,1
8714067,5197198,5,1
4226818,4146190,2,4
4226818,4146190,6,6
4226818,4146190,8,7
5342020,4875530,5,2
5342020,4875530,4,6
5342020,4875530,6,10
7972725,6436578,4,2
6481031,3946452,3,4
6481031,3946452,4,5
6499283,4127979,8,12
8413007,6219807,1,1
8413007,6219807,6,2
8413007,6219807,11,6
8413007,6219807,8,12
5387489,5123962,2,1
5387489,5123962,11,9
5387489,5123962,12,10
7660638,6865509,13,9
7464847,6656177,6,1
7464847,6656177,5,2
8200341,6574505,5,11
5164771,4141646,2,4
5164771,4141646,8,7
8619600,6064673,8,4
8619600,6064673,7,8
8326416,3933147,6,1
7761231,4772875,6,4
7761231,4772875,10,5
5331705,3938570,2,12
7983953,6484149,5,1
8416804,7289616,11,8
6944709,6539455,2,2
6944709,6539455,13,9
6944709,6539455,12,12
7079894,5306291,6,3
7079894,5306291,1,5
6471671,6149574,5,1
6471671,6149574,6,3
6471671,6149574,3,9
5313102,4937656,9,2
5313102,4937656,11,3
8282547,6578577,1,4
8746529,5449365,1,2
8746529,5449365,10,7
5300855,4086513,5,2
5300855,4086513,1,8
5300855,4086513,10,10
6072049,4977092,1,6
8188744,4620155,4,1
8188744,4620155,2,5
8188744,4620155,10,9
6515545,6359504,1,1
6515545,6359504,11,2
6515545,6359504,5,5
8571703,6122566,3,1
8571703,6122566,5,3
8571703,6122566,6,8
8571703,6122566,1,9
6650480,6157492,1,2
6650480,6157492,2,7
6650480,6157492,13,13
8045204,5267303,1,11
7675535,6202550,13,1
7675535,6202550,1,2
5287866,4676365,3,7
4213345,4020688,1,2
4213345,4020688,3,4
8434802,6461074,1,2
8434802,6461074,7,6
8434802,6461074,2,9
4420962,4207762,1,3
4420962,4207762,2,8
5099090,4694138,12,5
7248239,5387901,4,3
8181103,6529215,1,2
8181103,6529215,10,6
8181103,6529215,3,11
5292127,4948133,10,3
5292127,4948133,1,4
4246779,3940978,5,2
4246779,3940978,11,7
4246779,3940978,1,10
7367985,4794928,10,6
7367985,4794928,3,8
7970335,4937633,7,1
7970335,4937633,3,2
7970335,4937633,4,6
6660698,5618468,2,12
6944112,5125750,4,4
6944112,5125750,10,5
5026131,4824193,4,1
5026131,4824193,6,2
5026131,4824193,2,4
5026131,4824193,1,9
7904633,7363415,2,1
7904633,7363415,7,10
7939260,6410276,3,5
8255144,6133867,4,10
7564754,6963521,11,10
7564754,6963521,1,11
7192370,5299462,1,1
7192370,5299462,3,2
7192370,5299462,7,12
8651091,6874462,4,1
8651091,6874462,3,2
8651091,6874462,6,4
8651091,6874462,7,7
8651091,6874462,10,8
7083283,6184969,10,3
7083283,6184969,3,4
7083283,6184969,1,10
7083283,6184969,4,13
7151454,5268734,3,5
4489390,4092618,2,2
6397548,5165816,1,1
6397548,5165816,3,2
6397548,5165816,7,5
6397548,5165816,10,7
6397548,5165816,13,9
6397548,5165816,2,11
6955915,6406844,1,1
6955915,6406844,11,7
8092909,5647535,12,1
8092909,5647535,1,4
8092909,5647535,6,9
8092909,5647535,5,11
6151808,5087063,1,1
8084560,6987152,13,11
5283742,4860849,6,6
5283742,4860849,2,13
8082972,6910519,1,1
8082972,6910519,8,2
8082972,6910519,7,3
8082972,6910519,2,4
7755517,6202023,2,6
7733635,6377446,2,2
5380574,4035533,6,1
5380574,4035533,8,6
5380574,4035533,12,8
5552444,4520030,6,4
8556815,5095910,2,2
8556815,5095910,6,9
8556815,5095910,1,12
8382325,7631987,11,2
8382325,7631987,8,6
8382325,7631987,7,11
4635715,4432415,1,1
4635715,4432415,4,4
4635715,4432415,3,5
4635715,4432415,5,10
6442310,6167174,13,5
6442310,6167174,6,8
6442310,6167174,1,13
6925982,6382193,7,2
6925982,6382193,6,7
8228903,6295575,11,7
7646232,6249179,5,3
4709232,4532602,9,11
5550297,4283581,11,3
5550297,4283581,2,5
5550297,4283581,3,6
7513468,6874743,2,1
7513468,6874743,4,8
4982301,4839761,5,3
4982301,4839761,13,5
4982301,4839761,6,12
7199396,6078367,2,2
7199396,6078367,10,5
7199396,6078367,4,6
6669862,5185094,1,13
5522003,5235660,7,1
7404877,6290821,2,11
6994230,5303844,1,3
6994230,5303844,7,10
5336467,4160646,5,3
5336467,4160646,11,4
5336467,4160646,7,8
6125116,5189668,7,3
6125116,5189668,2,13
8162055,6982000,1,1
5306800,4410683,6,1
7831684,7177880,12,2
7831684,7177880,2,3
7831684,7177880,4,9
8670019,6911995,1,9
8670019,6911995,12,11
6464189,6091008,8,3
6464189,6091008,6,6
7075963,5221823,11,1
7075963,5221823,13,3
8444594,4608996,10,1
6410488,5589442,2,2
6410488,5589442,1,7
6410488,5589442,6,9
6410488,5589442,7,10
8612321,6182139,9,2
8665091,5616222,3,1
8211458,6140452,7,4
8211458,6140452,10,13
8741590,4721601,4,6
6899138,6276398,1,7
4220083,4133586,7,5
4220083,4133586,13,11
6561206,5456437,1,3
7713302,6139550,4,1
8468149,7716037,2,3
8468149,7716037,3,4
8277224,3931679,1,6
6441955,5654816,4,2
6441955,5654816,10,5
8226265,7561036,1,1
8226265,7561036,3,4
4326797,4110030,2,6
4326797,4110030,4,13
7732041,4896598,1,1
4218299,4105509,11,2
4218299,4105509,1,4
6894327,4945393,8,10
4690108,4166936,10,1
4690108,4166936,13,4
4690108,4166936,8,9
5446467,5094463,5,1
5446467,5094463,3,6
5446467,5094463,8,12
5446467,5094463,12,13
5348690,3994820,2,1
5348690,3994820,4,10
5348690,3994820,10,13
6320116,4897123,1,1
6320116,4897123,3,3
6320116,4897123,5,4
6320116,4897123,7,9
7819013,5623307,1,6
7819013,5623307,13,8
4701374,4529659,1,5
8691153,6657236,7,2
6514717,4302534,10,1
8013239,5248347,13,2
8013239,5248347,5,5
7509774,7295884,12,1
8315020,6937447,12,1
8315020,6937447,2,2
8315020,6937447,6,7
7707469,7525337,3,4
7707469,7525337,13,5
7707469,7525337,11,8
6859535,5109152,4,1
6859535,5109152,3,3
8175666,4029085,9,13
7133119,4758094,1,1
6149736,4075042,6,10
6149736,4075042,9,12
7984423,5481741,13,2
7984423,5481741,4,4
6839920,5203039,13,7
6839920,5203039,10,9
8460260,6074376,2,1
8460260,6074376,1,3
8460260,6074376,7,6
8460260,6074376,11,8
8460260,6074376,6,11
4237101,4067712,6,1
4237101,4067712,5,2
4237101,4067712,1,6
4237101,4067712,12,8
4237101,4067712,8,9
4237101,4067712,3,11
4237101,4067712,4,12
7526713,4958325,7,3
7526713,4958325,9,4
7526713,4958325,3,8
7526713,4958325,13,10
6065787,5558377,4,3
7716665,6892382,4,1
7716665,6892382,2,2
7716665,6892382,9,3
7716665,6892382,3,4
7716665,6892382,6,6
5263145,5088081,2,9
7194016,6392979,6,5
7194016,6392979,7,11
7194016,6392979,12,12
8047639,7611234,2,4
6505641,5218942,2,1
6505641,5218942,5,3
6505641,5218942,3,4
6615034,5353331,4,7
6615034,5353331,1,9
6386820,5651653,2,7
6386820,5651653,11,13
6616434,5158986,10,2
7875035,4292974,4,1
8333710,7374546,1,2
8333710,7374546,8,7
8333710,7374546,11,11
8333710,7374546,7,13
6482486,6247287,1,1
6482486,6247287,4,2
7894810,7630717,8,1
7894810,7630717,1,4
7894810,7630717,9,6
7894810,7630717,4,8
7894810,7630717,11,11
7217978,6316808,8,3
6550289,5402540,5,8
6550289,5402540,3,13
6544795,6166804,5,5
6544795,6166804,9,7
6544795,6166804,1,12
6315215,4389999,2,2
7142427,6560113,1,1
7142427,6560113,12,11
4290784,4115485,13,12
7148718,4912600,6,8
8118563,4205537,1,1
8118563,4205537,5,2
7292757,5345525,9,1
7292757,5345525,12,4
8524040,7416637,3,1
8524040,7416637,4,5
8524040,7416637,6,10
8270399,7280975,7,4
5569587,4337065,4,6
6352328,6064410,5,2
6352328,6064410,13,5
7337642,5187963,3,3
8342345,7228983,7,4
8342345,7228983,1,9
8342345,7228983,2,13
5153240,4340525,7,1
5153240,4340525,1,6
5153240,4340525,6,7
8134489,6130644,4,8
8134489,6130644,8,9
7449775,4715430,6,6
6159590,4864661,4,2
6159590,4864661,11,3
7328851,5168147,8,3
7328851,5168147,7,11
7581867,6425675,2,1
6874953,4913511,8,2
6874953,4913511,7,3
8666388,6606494,8,1
8666388,6606494,12,2
7674977,4447484,4,8
8756042,6842701,10,2
8362710,6609804,1,3
8362710,6609804,8,9
4922095,4829821,4,1
4922095,4829821,3,2
4922095,4829821,5,3
4922095,4829821,8,10
7181430,4321672,2,3
7181430,4321672,3,5
8266338,5075846,2,11
8266338,5075846,11,12
5060357,4186472,1,6
5060357,4186472,5,10
5060357,4186472,9,11
6870386,6509739,4,8
6870386,6509739,7,10
6870386,6509739,8,11
6870386,6509739,5,13
6612130,5018250,1,5
5259359,4541403,1,1
5259359,4541403,3,5
7931257,7356859,1,2
6997255,5388643,1,6
8219282,4761022,8,3
8219282,4761022,10,6
8219282,4761022,6,9
7557182,6348207,7,10
7557182,6348207,8,11
6120651,5587054,11,8
6472432,5569670,1,1
6472432,5569670,3,2
6472432,5569670,2,10
4531491,4212279,5,2
8254300,7155655,4,6
7685053,5101353,7,10
7922118,6595010,7,2
5642247,5111123,1,1
5642247,5111123,5,3
5642247,5111123,3,8
8255732,7260652,6,5
8239226,7353248,10,9
8359730,6478802,9,4
6075295,4293904,4,5
5010413,4800376,1,1
5010413,4800376,10,4
5010413,4800376,13,10
8482209,4819141,1,1
6652541,4917087,2,1
6652541,4917087,6,11
7951185,6554854,1,5
8076595,7620506,1,1
8076595,7620506,4,5
8076595,7620506,10,7
6661884,5287498,11,5
6661884,5287498,1,12
8188879,4301461,5,1
8188879,4301461,1,2
8188879,4301461,9,8
8188879,4301461,2,9
4936732,4722658,3,2
4936732,4722658,11,4
7332438,6179709,1,1
7833101,7300348,1,1
7833101,7300348,2,9
4455929,4321865,13,9
7690658,6173972,1,1
7690658,6173972,11,5
5255723,4235266,6,1
5255723,4235266,11,3
5255723,4235266,4,5
5255723,4235266,5,6
7960011,5335113,10,2
7287892,6144536,1,1
7287892,6144536,5,6
7350259,4324019,1,2
7350259,4324019,3,6
7350259,4324019,7,8
8731968,5235510,5,1
8731968,5235510,3,8
5311545,4961206,2,4
5311545,4961206,12,7
6402698,6174289,12,8
7482869,6300826,3,1
7482869,6300826,7,5
7482869,6300826,6,8
5203211,4312234,8,2
5203211,4312234,2,4
5203211,4312234,1,12
4779164,4519658,8,9
4779164,4519658,7,11
7696166,6979671,7,1
7696166,6979671,2,6
7916156,5315418,3,4
4885443,4056701,7,4
4885443,4056701,10,5
4885443,4056701,2,6
4885443,4056701,3,7
4885443,4056701,9,11
7870162,7209911,8,1
7615135,5098520,1,5
5209307,4403432,2,3
7372056,6128323,6,4
8663287,5350380,4,2
6315445,5042489,7,3
4709179,4568846,1,1
4709179,4568846,11,3
4709179,4568846,6,5
4709179,4568846,10,7
7181431,4947028,7,2
7181431,4947028,4,4
7116093,4458113,2,12
5620719,4545951,2,1
5620719,4545951,1,2
5620719,4545951,7,4
5620719,4545951,8,5
8157103,4115277,7,1
8157103,4115277,2,2
8075558,6190386,1,3
8075558,6190386,3,8
8075558,6190386,12,10
6366863,5083312,1,1
6366863,5083312,4,2
7302398,5018067,1,2
6076653,5421446,3,2
7673711,6125956,1,1
7673711,6125956,2,2
7470368,6432309,2,4
7590259,5319735,5,1
7318424,7005001,2,8
8703806,6475467,5,5
6861287,5478781,1,1
6861287,5478781,2,3
6861287,5478781,4,5
5410120,4297940,12,9
7711747,7139754,7,2
7711747,7139754,6,4
7111273,6184713,5,11
5112779,4267210,6,13
4096837,4054620,2,4
4096837,4054620,1,6
4096837,4054620,5,7
5383558,4598835,5,2
6500768,6346442,4,2
6500768,6346442,1,8
7173922,6140911,3,10
7173922,6140911,11,11
7173922,6140911,5,12
7618404,7435244,1,7
7618404,7435244,3,11
4800761,4207450,1,11
7052678,5075109,1,13
7749292,6070291,1,2
7749292,6070291,2,8
7749292,6070291,3,12
8382772,5269809,2,1
7779336,7472334,6,5
7651641,5159527,3,1
7623645,5361295,2,1
7623645,5361295,3,10
7623645,5361295,12,13
7138094,4629552,8,8
5576368,4666968,5,9
6366272,5228356,10,12
8193943,7012515,7,8
7001531,4639255,5,1
7757382,6085402,1,2
7058488,5177998,2,5
7062344,5135608,8,1
7062344,5135608,5,2
5591733,3953429,7,8
5585592,5033383,2,1
5585592,5033383,1,5
5250369,5059495,3,1
5250369,5059495,10,4
5250369,5059495,7,11
5146953,4671518,2,5
5146953,4671518,3,7
7062207,6615013,1,1
7407533,4917862,1,1
8435142,6849010,4,2
8435142,6849010,5,4
8435142,6849010,2,5
8435142,6849010,6,8
8435142,6849010,10,11
5274918,5178563,3,1
5274918,5178563,1,11
6622683,5596902,11,1
6622683,5596902,10,7
7780915,7241417,2,2
7780915,7241417,5,6
4757268,4005935,13,2
6076765,4408735,3,1
6076765,4408735,12,7
8331202,7609588,9,1
8331202,7609588,1,2
8331202,7609588,12,3
8331202,7609588,6,5
8331202,7609588,7,7
7543468,6389857,1,4
7543468,6389857,6,6
7543468,6389857,8,13
4851306,4172926,8,3
4851306,4172926,7,5
4851306,4172926,9,6
4851306,4172926,4,8
4851306,4172926,5,10
7545566,6277232,1,2
7545566,6277232,10,4
7545566,6277232,9,5
7545566,6277232,3,6
7545566,6277232,6,9
8523290,4497520,4,5
8523290,4497520,8,6
8523290,4497520,5,12
6452915,6092113,13,4
7384097,4215877,6,2
6214694,5597738,2,2
6214694,5597738,4,4
6214694,5597738,12,11
6214694,5597738,11,13
7837962,6528030,2,1
7837962,6528030,1,4
7837962,6528030,10,9
7564528,6549261,7,7
7564528,6549261,5,11
7711564,6611599,4,11
7711564,6611599,5,13
7016648,6333973,12,6
5331296,5050085,1,1
5331296,5050085,7,8
8613650,6913532,1,2
8613650,6913532,2,7
7613869,7003619,13,10
8017082,4952386,2,4
7608550,6412154,9,13
6091975,4836907,12,1
5154527,4979626,8,2
5154527,4979626,6,3
5154527,4979626,9,7
8386081,6065182,1,1
7542598,6994200,2,2
7542598,6994200,13,3
7542598,6994200,6,5
7542598,6994200,7,9
7542598,6994200,10,11
6170720,4747518,2,2
6170720,4747518,7,5
6170720,4747518,9,13
7925862,6938132,3,2
7925862,6938132,2,3
6937023,6321456,4,4
6937023,6321456,8,7
6937023,6321456,3,8
8668027,4721170,4,6
8668027,4721170,5,9
8668027,4721170,7,11
6490242,4622618,1,1
6490242,4622618,8,2
6490242,4622618,4,6
7188858,6073957,2,4
7188858,6073957,1,8
7188858,6073957,11,12
7798799,6340439,1,3
4329985,4135494,1,1
4329985,4135494,5,2
4329985,4135494,3,5
7885707,4940064,5,1
7896859,5057093,4,3
7896859,5057093,3,4
8118472,7914162,3,1
7116292,6613610,1,4
5242911,4006233,5,11
8008012,6949342,1,1
8008012,6949342,3,2
8008012,6949342,11,7
8008012,6949342,4,13
8543217,6622048,5,8
7056669,5175270,1,3
7056669,5175270,2,8
4915035,4166559,5,5
4915035,4166559,3,8
7075649,5504582,3,1
7075649,5504582,1,4
7075649,5504582,6,12
6370627,4943946,3,11
4725999,4275384,2,1
4725999,4275384,1,5
4725999,4275384,5,7
8602959,6183435,8,2
