pno1,pno2,rank1,rank2
5095019,4215122,10,9
8639131,7303057,12,10
7658352,4918882,2,10
4288126,6203756,5,4
4288126,6203756,9,13
7091995,7591735,13,13
6364345,7058546,3,1
6364345,7058546,13,11
6176268,8394649,2,1
7990334,8546273,10,3
3939707,6109249,4,4
4672317,4880143,1,9
8021123,7994697,4,5
6606777,6844919,12,13
8285208,7162260,11,5
5577089,6653210,6,8
7185360,6085187,2,13
6613357,4629152,7,7
5256969,7490798,7,7
6226996,5102538,3,9
6226996,5102538,4,13
7239243,4126256,13,7
7540030,6275576,12,2
7813447,8340507,7,4
8018286,5420498,1,3
6943041,7849266,13,3
4011463,6406235,13,4
4710450,7816151,5,8
6378973,4875545,11,11
8048727,4098887,12,9
5108662,7281947,8,12
7895616,7831427,5,8
8629815,4348856,10,4
4190866,4321922,8,7
5481048,4138020,5,6
7333465,7243557,3,10
8186831,6665373,10,8
8740736,5176162,12,12
8529445,7943888,6,7
8529445,7943888,7,8
4978431,3961445,7,13
7808826,7701792,10,12
6912686,8756558,2,10
7721613,8029194,2,4
7971146,8478208,12,7
7949206,5477283,3,4
7527513,6572190,5,9
4443433,4393009,9,11
4324941,7284962,4,4
4116133,8219740,10,3
6508118,5380619,8,10
7049375,6872707,4,10
7443703,7372254,6,7
7372723,4639860,6,2
6546636,7580532,13,11
7982292,6486544,12,2
7982292,6486544,2,4
7982292,6486544,10,8
6561227,8159785,11,1
6561227,8159785,6,5
4599833,7584707,13,9
7636116,4671114,6,10
7428097,7733354,11,13
5621026,4238517,11,7
6549258,7879652,13,2
6549258,7879652,9,6
6549258,7879652,6,7
6549258,7879652,12,12
6847612,7768825,3,3
5395775,7105595,2,8
5650335,6553651,8,4
5650335,6553651,10,5
4695871,6069396,2,1
7183950,7281213,4,13
6884895,5319469,7,9
7536867,4624290,8,1
8724841,8451883,13,13
6267148,8482897,3,10
7356228,7898287,2,1
5158134,4426195,4,3
6550668,7771547,1,1
6550668,7771547,9,13
6566266,7485108,5,2
4063417,4205403,7,8
6614794,7249245,1,6
8226405,4938208,5,12
5351627,7907966,11,9
4862952,6326892,1,2
6301110,7301204,11,13
7056022,4531958,11,4
8412725,5264758,13,10
5614648,8500846,3,9
6412393,7643293,4,7
8116343,6320356,4,5
7829023,4697791,2,4
5331777,8175019,13,7
5174429,8569919,7,10
8482183,7218095,9,8
5456138,7138726,12,9
7179244,5218851,13,10
6292812,6415285,6,3
5357164,8678471,2,6
6247411,7170195,10,5
6607385,7909608,11,9
7062611,7219975,10,12
8106357,7405757,2,2
7165040,8391894,3,1
6136454,6497307,3,7
8628590,7727454,3,4
8055678,8665491,4,8
7008146,4223491,11,5
8095173,7951963,3,13
7808018,6191879,3,8
7808018,6191879,10,10
7485809,7123881,3,13
4888657,7478866,9,7
4888657,7478866,2,9
4317229,7299053,6,6
4061548,8381543,10,13
8687948,4522507,4,8
4907862,5296957,10,5
4907862,5296957,9,12
5257173,5373332,7,1
6979355,8629853,8,7
7151663,6634392,4,7
4015488,5361063,13,9
6095850,6841736,1,2
6207307,7043528,7,9
5345050,8538314,8,1
4671284,6850381,12,3
6278498,8534800,8,3
6073312,6168165,8,2
6073312,6168165,10,4
6073312,6168165,4,7
5361465,4662501,11,12
5253990,7832064,13,4
4631891,8621810,1,2
5579003,7747673,10,1
5579003,7747673,5,2
5466806,4217308,2,5
6612617,7078671,12,8
7990381,8417656,9,13
4221788,5430186,9,5
7889313,8106307,4,1
4248753,7265220,7,9
3997326,7446173,11,10
5349772,8602169,4,2
4202502,4681488,8,2
8111321,7636383,12,8
4978206,4284348,10,13
8222300,4349645,8,11
5024799,5431431,5,7
6925915,7217191,9,7
7630345,5654933,12,7
7630345,5654933,3,11
5373927,6481964,7,8
4676316,5262098,2,3
4756858,6541075,5,1
8052198,5638298,12,1
6961114,4045115,2,4
6501378,6496776,9,4
6501378,6496776,13,10
5566867,8003027,8,2
6662068,7625268,12,8
5365074,6547616,4,10
6507822,8565339,12,13
5143214,4674464,3,13
6874633,8379278,3,5
8545364,8754975,13,10
8545364,8754975,11,13
6643426,7838115,6,9
7418587,4953279,2,7
6333681,5218499,7,9
4459825,8001395,2,1
8542474,6076212,9,9
7114974,5514136,12,10
8454182,7129515,2,2
4248755,6916594,5,13
7838187,6450345,11,12
6500246,6153218,6,5
4793667,5191873,6,2
4793667,5191873,11,9
6418182,7603180,8,12
6911650,4427542,13,10
7950875,6473063,8,8
6170797,4054406,10,7
3938916,8646469,12,4
7788579,8600250,6,10
6891080,6459869,12,9
8289309,6358069,5,11
4951839,5555894,8,4
6529051,5511997,2,9
5488378,4385010,11,3
7948510,5641368,2,6
7432760,6095196,6,10
7278253,7615405,2,2
6743305,6222316,11,1
7930083,4368638,11,2
5332355,7913817,8,3
6064473,5239601,12,3
6235027,6915438,6,8
8721938,3950844,8,7
5533416,5526908,9,11
7328315,5568091,2,10
7655382,6878989,13,12
6453519,7222712,2,6
6607379,8025244,4,3
6876108,5044348,6,3
6876108,5044348,12,8
6252115,7648841,11,13
4825278,7279639,6,10
5639490,6844577,7,2
8594148,8205502,1,6
4999783,3943022,8,13
4154900,4995966,6,4
7074076,6552396,9,2
8029157,7584555,8,6
5272374,7722987,4,3
4809134,4985756,6,11
6264421,8030140,8,2
4046216,6199835,8,13
4643260,4077621,2,7
7295652,7390098,2,9
8257155,5310999,3,7
8175849,8694255,11,8
7276640,5654016,13,6
6454670,4249995,4,8
7652727,5559579,6,10
6913960,7713466,4,10
7428475,4128400,3,13
6512351,6882110,11,3
4771702,6940850,13,6
5586780,5570115,12,12
7955459,4722212,12,12
7817233,8446429,6,10
5628878,4889786,10,12
7034456,6258319,4,7
4424878,7686466,4,4
6637573,8213235,7,10
6613161,4542117,2,8
4123490,4270617,4,8
8238418,4227384,8,6
8692883,8117517,11,1
6595839,7029451,4,7
7720822,4456959,9,7
6621493,4613339,9,10
7380580,4222686,5,13
4925472,4565744,13,1
7879762,7443237,12,10
6144585,4782246,10,12
7279654,7813391,4,13
7917790,7846852,3,13
6954210,6632175,7,9
6648511,8600208,7,5
5251523,7214093,12,6
7362757,7835971,5,13
6324129,5588081,5,5
6324129,5588081,6,7
7780117,8534045,10,11
3934849,7267363,1,8
6515626,6858182,13,12
6960555,7011919,7,9
5151923,5390030,2,10
8563022,7957566,3,13
6359456,7191564,11,3
6881984,7485545,6,2
6518904,7800402,8,5
6342891,4004199,13,12
4836698,7284335,4,5
6620951,5183556,12,6
6620951,5183556,13,11
6845785,5129827,9,4
7328725,4712297,12,12
8721356,8236256,12,12
4852738,6557046,9,13
7970437,6360437,3,5
7167999,4948211,9,8
8250468,7142714,4,6
7139193,7134812,7,10
8387995,4835810,5,5
8341340,4258085,12,9
6883294,7760034,10,8
7061234,8288233,2,10
7371184,5649774,6,10
8484999,6204824,11,6
8166228,4794620,3,4
6083620,4086836,10,9
8125453,7558600,5,9
7974733,7767221,4,8
7304872,6905202,6,8
8385506,4925669,5,11
4421374,7911116,11,4
4375406,4705827,9,7
4119782,6316114,12,9
4120446,4878900,7,9
6332730,4136637,7,8
4793220,7690788,10,5
7923372,5419246,7,2
7141824,6248225,7,8
4371955,5006712,5,7
7581415,6070391,8,12
8011885,4781480,12,3
7610982,4425921,11,13
5239368,5059639,1,4
7943960,6898253,3,10
6236060,4832791,7,2
6510882,7926581,3,8
4177458,7497057,5,4
4780927,8331118,6,7
4687961,8657420,11,4
4914208,8363581,4,13
4248460,5337832,3,10
4248460,5337832,12,13
7323927,7713479,1,10
6280667,4875753,10,6
4619441,5448518,3,2
6519754,5198115,11,13
6393984,7768245,11,8
4891851,7152448,6,5
6658317,8232740,6,1
3957261,7443231,11,13
7642603,4206694,5,9
4051412,4239409,10,4
4861254,4342293,9,3
7760389,5330288,9,10
6400340,6978151,4,8
6186236,8733187,9,1
4457090,6164713,4,10
5557067,6474917,6,5
6952208,7781324,9,12
8514399,6079214,11,4
5504731,8086157,6,2
5055156,4814766,13,4
5096316,4049189,12,13
7356482,5113390,9,9
8739591,7972194,3,3
8739591,7972194,1,6
8739591,7972194,2,7
7106959,8432513,7,10
7796918,7520365,12,7
7796918,7520365,6,9
6181701,8722263,9,9
4082574,7725202,7,6
8153098,7298982,5,11
5090890,5570341,5,5
5090890,5570341,7,12
8443136,8103819,4,4
8443136,8103819,7,5
8443136,8103819,13,6
8443136,8103819,5,11
8443136,8103819,9,13
6317319,4254950,10,11
8676275,5212812,10,12
6483492,8004107,10,7
8447257,8595109,6,13
6140701,4416151,8,12
6984974,7580101,12,12
6649988,4224560,13,2
6300694,5340924,5,8
7791437,5550736,8,10
4559193,8729522,11,4
4559193,8729522,9,6
4020684,7644772,9,9
7894621,6244292,8,6
8240539,8449952,1,12
6446838,7958033,4,3
7872285,7060561,10,7
7915081,8155181,8,8
4292083,6138081,9,4
4292083,6138081,8,8
5231644,4685302,5,11
7680292,7318087,3,12
7146714,4087934,7,6
7146714,4087934,8,10
7598561,7302688,13,5
5198695,7126157,3,8
6919412,8084028,9,13
8694366,5494692,4,13
4903406,7391810,12,13
6490908,6306465,9,11
8664656,7824617,5,5
8583811,6930731,6,9
6161435,6307190,13,5
4958937,4563902,10,6
8685002,6289397,13,8
7130449,7325107,8,2
4009599,5079620,8,11
7958928,4651487,2,5
7958928,4651487,10,6
4696050,5115904,1,11
8522602,4744926,4,9
4219838,8698831,10,8
4030041,8411396,13,7
5207382,5364307,7,10
8564965,4801166,9,12
8477094,7631112,7,8
8477094,7631112,9,11
7062588,8014131,1,3
8243774,8621900,10,2
7207015,8077360,8,5
4121712,6123811,1,10
5618162,6968290,9,12
4860519,4016970,5,2
5359432,6539100,2,13
6603986,7453719,12,13
8455317,8089016,1,1
8455317,8089016,7,7
8339460,7260200,3,5
7754090,7931649,11,8
7241893,4984164,9,8
5219361,6998319,5,1
5234317,6196304,12,5
5137841,4354301,1,6
8739258,8381096,5,13
5587528,6544117,13,8
4948098,5652078,1,8
4948098,5652078,4,10
8578778,6654385,12,8
8633628,7985983,12,5
4663133,8598583,9,13
5416452,6887021,6,9
6412313,5524867,8,10
8501310,6243255,13,3
8298404,4344483,3,2
8342223,4452495,8,12
6597905,8754548,11,3
6597905,8754548,9,5
7337736,8753918,3,5
5250605,8309639,12,9
8723894,6629289,7,10
4752470,5499459,2,10
7343089,8296644,10,12
4016652,8118202,8,13
7838965,8355227,13,5
8594153,8332055,6,13
4231279,4286157,4,13
6337948,4415939,5,6
5102078,8582316,2,5
8558602,7177172,7,6
8558602,7177172,12,11
7994557,8147583,5,1
5017433,8360537,9,9
8094077,6394319,4,3
6135812,5128076,10,7
8600721,8660204,11,2
8125615,4080215,5,3
7205799,4159482,7,7
4662727,7497578,8,11
6222447,8675104,9,7
4642437,6456033,2,6
5538930,6216526,3,3
6311892,7802450,13,6
7396887,7578919,7,10
4815953,6100362,8,9
6992732,8284540,9,5
5313462,8381211,7,10
7287313,8439090,13,8
7746579,5049926,2,2
7746579,5049926,8,7
4557117,6453689,13,10
7424866,6322466,13,11
4241430,4297079,3,12
4997495,8076886,10,1
6368335,7389587,5,10
7803102,8481919,3,7
5166480,7115878,7,9
7844639,5602990,6,11
6393206,7796353,8,6
8071030,7214506,1,12
8355541,8590459,8,7
4375737,8503744,4,5
5528985,7874355,6,12
8620321,4918337,9,2
7225099,7010438,13,7
7225099,7010438,11,10
5308091,7448716,10,7
8630697,8559826,4,3
5142268,8493971,6,2
6945638,4709708,3,6
7083243,7960863,9,4
5164284,4995630,10,9
8432584,7620526,3,2
6861030,6866916,8,8
8648903,7486922,4,13
4459467,6241202,12,10
7001463,5633211,2,1
6445747,7904786,8,7
5070707,8105988,3,12
5340290,4821863,4,4
6394329,5423159,4,3
6414223,6646088,13,13
4771415,6210290,6,6
8675800,6101094,1,6
5463516,7339247,9,12
8482283,7256977,4,11
6600771,6941803,12,6
5199988,8730450,9,1
5199988,8730450,1,8
7924490,6856423,9,6
7924490,6856423,10,8
7223305,5161028,13,2
7099922,7393525,1,13
7831228,4910372,4,13
5167191,3981341,12,10
5314624,4779809,13,10
5602721,8053863,9,9
4046321,4194993,1,7
4046321,4194993,5,10
6582854,7838131,8,7
8557663,6525797,12,9
7802874,8715313,13,11
8589994,8437887,2,3
6441079,4458830,6,9
6556348,5407479,13,1
7467341,4770645,9,8
6991512,6321402,10,3
4457606,5349952,8,8
7311550,5483205,11,5
4080860,7580176,1,5
5468388,7195838,9,1
7847914,6163994,7,8
7451057,4939595,3,13
4152433,4282194,10,6
8223759,5596247,13,10
4033532,8731666,7,13
5034073,5196134,8,3
4068629,8679433,5,9
5003215,5285511,7,7
8172610,5058105,11,6
8172610,5058105,9,13
4785743,6951993,11,9
4802108,8229507,3,12
4546634,6638250,3,13
7383003,8547524,12,5
6878634,4547117,10,8
6878634,4547117,6,9
6878634,4547117,8,11
6957917,8348798,1,13
3993708,8211978,5,9
7193863,7190239,5,8
5282373,8628045,8,10
6129519,7499712,13,4
7580413,4015082,1,11
8479929,4906238,9,1
7222456,7915913,6,8
6070826,8662405,5,12
5032013,6853496,1,1
5032013,6853496,4,2
5032013,6853496,2,3
5032013,6853496,7,4
5032013,6853496,10,5
5032013,6853496,13,12
4868900,7142317,7,10
3996606,5629501,3,2
8673458,4357210,12,11
4762969,4828181,7,9
6465588,4296224,4,12
8596967,6985818,7,4
7874663,7206274,3,12
3990420,4364384,1,7
3990420,4364384,9,11
7032493,8215228,13,3
7032493,8215228,8,6
8171329,4291300,8,4
8562755,8088317,11,5
6087294,5533532,6,4
7474713,5558414,3,13
7464962,5272281,3,5
8349727,5632773,9,12
6462982,7920893,10,2
8264772,5479537,1,1
4060951,4240354,10,8
6922734,8548064,12,6
4402100,4294373,13,1
4824357,7908444,9,2
7713742,5307369,11,12
7227642,4906097,4,4
7227642,4906097,9,10
6414618,7085336,8,9
5625636,6666140,8,7
8719446,6883612,13,13
6629789,7127869,8,6
7486005,5393584,13,6
7912366,5094589,10,11
8525664,4546356,3,3
4973835,7006476,9,5
8037642,7027154,10,6
6641767,5522573,3,7
5342108,3978762,4,10
8369629,8409983,10,13
6246270,6896323,8,6
8688325,7715962,8,12
8664105,7633290,8,6
7313500,4525907,11,8
7753992,7862788,2,6
7753992,7862788,4,7
7753992,7862788,5,8
7554935,7502544,13,11
4894162,4178239,5,5
4894162,4178239,2,10
4075759,5271625,1,9
7523395,7934161,13,8
8685582,7356648,7,3
7332798,7622993,2,9
8460260,7425786,8,7
8494164,8628337,5,7
7587850,7157126,7,10
4127183,4316697,11,11
7366052,7044944,8,3
7970282,6996581,10,8
7970282,6996581,11,12
4839867,4699992,8,1
7830566,5261481,11,13
6323570,6881120,12,12
7895009,8077204,9,3
4613151,4114924,13,3
7162382,4785673,8,13
5002118,4810268,4,2
5002118,4810268,5,6
4397178,4177669,7,7
7070080,6871095,1,12
6634622,7974817,3,8
4769015,7915866,13,8
4551461,4100567,4,12
8021056,4622834,10,1
6075091,5049249,13,1
8331396,8608304,10,7
6918150,7086219,8,10
7072013,6319853,7,11
5550776,6990280,11,10
8529225,8474925,4,5
8607526,6272669,8,13
8520796,7026839,4,3
8520796,7026839,5,7
8039902,6946921,11,5
7264643,8666020,7,8
8386445,6432861,4,6
5627740,4636932,2,4
5627740,4636932,7,6
7828823,8651816,9,8
7828823,8651816,4,10
4385547,6862738,6,10
6424144,7716977,8,6
5196151,7219544,4,5
5196151,7219544,6,7
4117527,7633503,11,4
4907178,8628745,8,3
3954278,6147835,10,7
8117766,8642925,13,5
6138836,7896066,8,3
7045556,3970999,11,9
7898875,7102591,3,2
7096648,8121231,10,7
7096648,8121231,5,8
4284395,5502636,10,10
7539294,8620427,11,10
4362039,4409603,12,11
7496819,7279762,3,13
5140044,6936615,4,5
5140044,6936615,6,6
5599188,8456588,3,10
4277646,8725793,4,8
8743339,8612898,1,11
8743339,8612898,8,12
4916608,3940074,7,13
4261095,7481006,7,7
6188855,6514677,3,10
7681685,7878606,11,4
7282959,7808444,7,10
7716959,8242623,7,11
6581208,8112398,7,12
6265104,4331528,12,1
8493567,5309312,10,3
7943844,8670712,8,11
5269024,5478186,5,12
7846270,7797959,8,7
4862387,7366541,8,9
4939986,6867578,3,5
4681430,6945701,3,3
7057509,8332771,3,13
4523632,6356133,1,6
6706743,7893099,7,4
3993045,7543579,9,8
7746530,8209180,11,4
7746530,8209180,4,13
7755615,4937661,9,1
7974180,7996479,4,12
8125292,7851965,2,9
8662153,5129664,11,8
8662153,5129664,9,13
6954182,7317663,6,10
8274313,6600814,4,13
7079218,6935716,5,2
4572355,7102903,9,6
5558385,6374821,4,9
7460000,6145470,9,1
7085981,5266918,2,10
4050093,7950372,5,8
6281511,6403396,1,6
7839414,6962415,1,9
8720102,5274621,5,11
8720102,5274621,2,12
8689687,5132141,9,6
8689687,5132141,1,8
8689687,5132141,13,9
8322177,7304014,10,9
5230971,6951661,9,11
8040498,6373645,3,8
8545356,4705337,13,1
7775666,6348942,2,6
4445276,4315216,7,12
8185246,7810460,1,4
6527182,7610758,7,7
4002065,7944794,13,9
4865464,5039624,12,11
8570731,7246800,11,9
7336355,4224777,11,11
5511994,8562664,13,8
7406780,7904974,1,3
5546486,6339923,3,8
5279904,7875550,11,12
7536269,7502978,10,13
8047055,4116630,6,13
3957295,4196578,6,10
5114274,7570367,2,5
6220610,7600367,3,3
7684899,7114043,10,1
7019337,8594812,11,6
6653723,7799555,5,6
6511657,5223778,3,13
7405811,8584134,13,13
5164938,7266450,8,11
7481254,5144638,1,3
6495266,5249105,1,13
4932236,8434562,12,6
4615472,8189783,9,13
5084097,7726570,9,13
4834133,7017617,7,13
3991910,4957584,4,5
5166536,8350645,7,10
7606133,7434157,9,10
7576305,4800853,11,6
7576305,4800853,1,9
6471818,7101146,6,11
7029225,6157782,13,3
7029225,6157782,8,5
4191341,6934375,8,13
4406644,5482413,7,5
8559907,4196356,1,8
7433771,6868901,3,8
4994875,7968412,4,2
4994875,7968412,5,5
4089583,5395806,13,4
6870547,8255830,10,3
4605371,4114771,7,2
4414452,6443313,13,13
4238736,7254494,5,2
8563912,7916954,3,10
8236689,4001755,5,10
6400678,7426189,9,3
4425879,6951664,7,13
7682157,6601299,10,5
6452977,6208568,8,9
4430506,8337961,7,13
5418697,4782362,4,11
6858062,4094356,13,6
4833635,4571895,6,4
4121706,6300390,4,13
6215799,7319232,2,4
5209586,4792876,3,3
8563843,7580033,12,4
8254132,6221220,1,7
6652829,6122365,11,12
6543097,6199727,12,6
7698591,8324608,4,7
6601602,7161734,5,12
6500074,8082908,13,6
4498524,7149455,12,9
7532805,7800699,2,9
8281393,7948937,3,3
4143205,5404498,10,7
8157398,8157093,13,11
4856607,7876249,10,1
7647778,6467724,2,2
7280600,7844423,12,7
4605313,7609123,4,7
4827133,7820730,2,4
8693200,7543830,12,7
5042710,3952513,3,3
7437918,5012264,12,6
4330032,5279699,9,6
6934200,4005029,9,6
8122836,7868330,11,13
4635394,6212766,5,8
5241303,6622320,13,12
7433988,8140694,4,2
7192074,8468710,11,10
4962030,6917833,10,13
6097640,7319921,13,1
4842145,8076273,8,7
7176046,7430441,9,8
4960256,4028984,4,13
5130791,7805586,9,4
6368421,6150070,3,1
6368421,6150070,6,6
7961924,5590345,12,10
4318741,6174840,9,10
4107950,8242640,10,12
4488025,5616697,6,12
8454067,8236392,3,9
7982190,4618527,3,13
8083022,4400092,7,4
4914385,4191876,4,8
7409681,6553144,4,1
8553071,7008324,9,4
6853060,6905058,13,3
7530594,8622233,7,2
6570225,8009857,10,11
7417283,5164625,4,6
4887734,7000297,11,3
8485830,8476755,13,3
4297788,5148893,3,7
7027367,8020549,11,11
4127343,4712698,12,5
4127343,4712698,5,10
6474132,7691329,5,7
7181791,4917264,11,12
4917412,6886308,12,10
5281951,8611206,4,9
6484522,7027302,8,4
8178323,4812577,10,4
5286813,5171817,4,2
5286813,5171817,11,13
4720141,5082128,11,4
8256480,7185186,6,7
6649530,6224347,10,9
8665984,5480764,8,7
6427501,6464636,13,6
6378730,8217696,3,13
6856469,7089353,10,10
8413646,6250315,2,6
8173385,7549586,3,3
8173385,7549586,9,6
4043040,7963985,12,9
6409890,4082582,8,9
6124639,7951467,8,9
7619510,4069886,2,3
7619510,4069886,12,5
8489620,7626698,9,3
8489620,7626698,2,4
6312346,7079563,4,6
7720405,8097322,9,9
5152469,4942665,4,1
5491461,5340751,9,2
5491461,5340751,7,3
5491461,5340751,4,8
4080646,5122754,3,12
5044686,6074000,5,3
5564426,8587597,4,8
3934665,5237232,12,13
4403189,6272517,13,3
4403189,6272517,4,4
7611771,7049394,4,1
4956525,8474988,7,8
7484612,8643436,1,5
5090628,5600906,5,1
7755715,8004137,6,9
6643141,6636428,6,8
4720028,5524947,6,10
6233600,6378652,9,3
8567822,6600405,8,7
4937932,6260475,8,4
8132728,4044382,4,11
7137831,6910745,4,4
4102379,5108002,4,13
5164560,8726371,5,10
7103959,4834981,5,13
4626730,7055044,9,1
5579416,8669360,12,8
6385396,7964999,8,12
5391318,3970904,3,6
8000132,7880836,11,1
6491548,8745013,13,7
4379846,4100468,8,10
8283711,6313714,13,4
6261416,8086640,11,11
7495184,6198609,12,1
7495184,6198609,4,8
8740796,8473675,11,6
8498024,6444047,12,10
7473087,4638770,2,4
4015804,4998195,5,5
4015804,4998195,9,8
8485409,5555288,12,4
6975257,5216538,5,6
6975257,5216538,13,11
5355089,8071465,11,2
5355089,8071465,4,3
4944454,6446979,5,13
6165594,7582127,4,7
5615704,4946913,13,8
6847353,7438557,12,5
6847353,7438557,7,13
8381233,7761705,11,3
6857075,8728619,13,11
4842325,4274502,3,2
6335476,8070267,8,5
5326816,5162346,5,10
6191981,8243696,9,5
6092321,4007640,12,1
4563221,4064130,12,11
4929716,4335277,7,8
8187340,5143519,1,1
8187340,5143519,11,12
5320161,4293925,11,1
7370052,7623149,8,10
7726216,8730565,1,6
6401598,5263232,9,6
8186502,6367896,5,12
7169152,8201372,9,11
6119964,5455604,8,5
7271414,8247600,9,6
7616220,7529492,13,11
4701426,8048560,1,12
4838802,3978300,11,12
8426248,8428536,5,6
8426248,8428536,7,10
4395555,5128452,8,4
8480679,7747340,9,5
5487605,7084627,5,10
7758333,6267133,2,13
7967118,6095169,11,6
5476553,7448009,5,2
7279705,4916015,9,11
4965042,6953070,12,12
4270832,4909135,6,5
5500753,8424913,9,12
4444988,8164286,7,13
5581487,5237524,5,4
8389307,6462408,2,2
8389307,6462408,1,6
6506953,5264454,10,12
6506953,5264454,6,13
8728371,4668565,4,10
8280946,6434500,11,9
7385578,6943082,2,2
7764513,5301366,8,1
8491599,4906825,13,11
7394646,7198966,12,1
7394646,7198966,11,3
5594622,4930930,1,7
5594622,4930930,11,13
4153262,8296913,10,3
5628129,7384314,13,11
4240647,4928142,4,8
7630688,5124953,7,3
7630688,5124953,11,10
4119946,5434596,3,10
8578191,5229741,8,5
6259325,7570136,9,6
5174649,5066089,1,11
8570827,7188266,12,1
5577416,4783019,6,11
6457630,6874454,4,11
7146118,7628483,2,5
7146118,7628483,1,6
7146118,7628483,4,10
7863966,5539371,10,7
7406823,6837814,4,4
4701951,8264452,12,2
4701951,8264452,9,9
5558202,6522933,8,6
8711305,7812391,1,8
4596658,7929771,9,9
7851626,5476923,12,10
7851626,5476923,13,13
7599472,5100378,8,5
5363245,6571904,5,8
5363245,6571904,6,12
6118681,4716383,7,4
6118681,4716383,3,6
6118681,4716383,12,12
8545744,8049211,6,8
8077198,6918045,12,2
4572650,7482869,6,7
4572650,7482869,9,9
6127792,6397971,3,6
7462756,7125816,6,11
7313886,7435055,8,13
4428531,7517901,8,11
6415410,7391247,11,13
6384397,6145566,10,6
8646061,8442295,6,2
7369003,5373514,12,3
7369003,5373514,8,10
7849864,3965046,2,12
7194811,7938146,12,2
7852603,8463620,6,7
4817544,7340790,10,5
7505475,7282004,6,5
8098954,8531324,12,12
4612534,7353793,11,7
4842896,8562146,10,8
7423846,7147093,5,13
4439861,8445252,6,6
7551761,4285289,4,9
7397834,7030829,6,5
6527217,5022769,12,1
5511245,7897229,13,4
7999263,7014419,7,4
7459686,5420941,11,7
4564045,7828006,1,13
8436874,8667621,5,12
7982805,7243150,10,3
7853103,6400074,3,13
6944127,7571278,3,11
7124640,4433616,8,10
7761126,8160053,9,12
4378536,6582628,9,12
7650761,5296291,4,1
5342238,4664497,11,7
8531369,7777930,5,2
8531369,7777930,10,3
8153412,5262805,11,12
5520683,8692454,4,1
5520683,8692454,11,8
5520683,8692454,5,10
4873197,7391531,13,12
6625386,8749607,8,1
6625386,8749607,12,2
6625386,8749607,10,7
8604449,8021909,13,4
8342100,5502089,8,12
7502537,7865046,3,1
8593202,5063378,5,9
4532698,6987047,7,1
7142066,6086321,9,11
5067466,7588031,8,10
6534534,4382956,7,8
6534534,4382956,9,9
4296006,4102644,6,7
6288925,4680471,8,5
5398160,5572564,8,5
5398160,5572564,5,8
7622316,4558951,4,12
5139244,8003236,12,12
4746626,6170943,6,5
4431684,4546748,10,2
7535207,7005850,8,5
7467246,6288790,7,13
6491988,6625801,13,9
8614611,7493999,8,6
6572062,6914533,8,10
5049441,7474694,4,10
6314028,4652889,12,4
7812269,7269677,8,5
8531285,7850313,8,12
8429506,7350861,8,6
7453807,6297123,13,2
6614321,8410664,1,3
8709832,4556446,2,5
6434947,8748904,8,1
6434947,8748904,13,3
8108707,7330723,1,6
3939276,4345098,5,2
3939276,4345098,9,5
5088516,6549266,1,8
6988679,8737151,13,7
8046015,8589715,1,7
7683884,7712728,6,10
8713601,8700953,6,3
8713601,8700953,9,6
7839130,4016853,10,10
7839130,4016853,11,12
6169669,5131851,3,4
5123523,4546594,4,10
6407565,7389195,2,11
5499254,5128914,2,7
7763882,6606230,4,2
6145361,7752739,7,7
7359651,8073262,4,4
7565245,4790108,5,13
8225302,6643046,1,6
7362163,6408902,5,4
7098438,8516427,11,3
8411782,8415751,6,12
6093248,7646129,2,8
4913525,5563902,5,3
4913525,5563902,6,11
5316705,5308539,12,3
6096212,7034908,1,4
4091186,4337723,8,12
4900076,4155027,6,9
6665253,7350786,11,5
6246389,8257601,12,4
8210736,6651374,6,5
3934928,8624453,5,1
6224491,3979958,9,9
3946178,8049581,4,4
4278491,4666485,5,1
4278491,4666485,11,6
6516398,8198576,8,11
8086833,4933206,12,13
4009187,6545140,4,10
6519165,6278468,7,12
6577785,7864429,2,2
3978771,4209211,5,8
7143192,8162223,5,11
5220740,6202683,1,6
6242346,7319071,2,7
4116481,4374188,3,12
4116481,4374188,8,13
6956089,7915332,3,6
6956089,7915332,8,7
4152489,6208572,7,11
5636843,8684357,7,6
4551093,4399094,7,6
4833602,7347052,12,12
7764424,6545807,12,1
8539967,5347273,12,11
4352456,5199416,4,3
4352456,5199416,2,8
6464632,5656082,13,10
4563038,7011318,1,6
4563038,7011318,6,11
7975580,7791279,4,1
6992515,7342757,5,10
5409232,6882648,10,6
4177685,7291942,6,2
7627595,8593886,2,1
4045327,8582044,2,2
4947925,4054141,13,13
4844352,4872253,9,3
6258451,4074856,11,7
6066134,7662053,2,3
8171237,8665643,1,9
7797852,5207682,3,3
7797852,5207682,7,13
7912676,6246356,11,3
7546554,8348259,13,9
6839271,7711461,6,9
7652098,7280047,6,11
6641519,6851353,3,3
4266483,5559480,5,10
7834543,6161520,7,3
7834543,6161520,13,11
5345120,5197443,12,13
7074500,6600513,6,2
4247336,8124469,10,5
5322917,6399371,10,13
8535607,5244095,3,8
7535380,4326790,7,2
7328895,8019242,1,12
7786771,4914312,6,1
8750890,5160292,7,4
5576944,4107735,9,11
7279700,7868416,8,4
7279700,7868416,5,8
7279700,7868416,3,10
6974649,7172911,4,12
8523096,4786283,13,3
8384698,4417319,3,5
6144742,7002128,13,2
5197726,4539399,9,12
4872759,8133423,12,4
