pno1,pno2,rank1,rank2
5494401,4283181,4,12
6528389,8643048,3,2
6528389,8643048,11,11
6136927,4138501,13,11
4382740,4222880,8,9
4156113,6918006,12,3
7126104,6333813,4,12
7548722,5050022,11,9
6535134,7030702,13,12
4024457,6393350,10,5
4573166,6485246,7,7
8096828,6395819,5,5
7718063,8409813,10,11
6073490,7705333,13,6
7688328,7521525,6,3
7688328,7521525,3,8
7526182,4824221,7,7
7526182,4824221,5,11
8220385,7872744,4,4
7071125,7294382,2,4
5628687,6597320,12,12
8022775,8031593,11,8
4071989,8467062,13,4
7640269,7051327,5,1
7640269,7051327,8,3
8721462,7208334,5,2
8721462,7208334,10,6
7914482,8438419,13,7
8241960,4693135,4,11
5290873,7159167,1,4
7585689,4129842,6,6
7585689,4129842,5,7
4192974,7830509,2,11
5102709,8030776,13,8
4109405,6274698,6,13
4183416,5027462,6,9
7448905,8450113,8,13
4132575,6144338,10,8
4640057,4698994,9,11
5417320,8540030,13,2
7456482,5201405,7,8
4384756,5285512,8,7
5578153,7977640,7,3
7913761,4404505,12,3
6615870,6343569,11,7
6868082,6405270,3,5
6868082,6405270,6,6
7332014,5601273,6,4
7332014,5601273,3,7
5038498,6491189,10,7
4394743,5434756,9,11
4439683,7010388,1,8
6223691,6178912,8,2
7795378,7754880,12,4
6530176,4614992,13,12
4063860,5110427,3,1
7342564,8578190,5,3
7342564,8578190,13,12
4486287,7379862,4,6
8027619,5600940,13,5
4858117,5428758,3,2
8544371,6918160,10,3
6942439,8488939,8,6
4298470,4392583,9,3
6366530,7254795,9,7
6366530,7254795,13,12
6284198,4242725,10,9
5096155,7494122,5,13
7863136,7287699,13,11
4809848,4225274,6,6
7505204,7365561,7,10
4399729,7918422,7,2
4833621,4994239,7,4
4789729,4419061,10,6
8683301,7995601,6,7
5245848,8124979,8,10
4191099,8170616,7,5
6375726,5452052,8,3
6375726,5452052,11,8
6123203,4222418,9,9
6123203,4222418,4,11
7858196,7785381,13,10
5321724,4091786,5,9
5630003,4345967,8,13
8218031,6529511,13,6
6321185,6943662,3,10
6537299,8734286,2,3
4722061,5574360,4,2
7352853,7139238,5,7
7352853,7139238,6,12
6874608,4991504,3,3
7593417,8549068,12,13
7156200,8043737,4,8
7405383,8680662,10,10
4617488,4294407,1,13
6927671,4765025,11,2
4528592,8044898,7,3
4528592,8044898,9,13
8417672,6320622,4,13
6529238,6671379,5,13
7960236,8541096,3,4
6399943,4041459,7,10
3930693,5172952,2,10
6256816,8388913,6,6
7833731,6867283,3,8
7833731,6867283,13,10
7902903,4032087,2,12
6603503,8063591,9,11
4697650,8661314,6,5
7496180,7834652,9,11
4368029,3976559,3,12
7849850,7029832,13,11
5069646,6874896,12,7
8678913,7760482,10,9
4182178,7405694,12,3
8416459,4463913,9,5
8416459,4463913,12,12
7837595,5232007,4,9
7719494,5345091,8,9
5177906,5092050,5,4
6125706,4502531,5,9
7015928,6894822,12,3
7015928,6894822,8,4
8305905,7804848,8,10
8098687,6950877,2,2
8098687,6950877,3,5
4983526,7535786,6,2
6552771,7990554,12,2
6552771,7990554,4,12
8387711,5332161,13,10
7851690,5275099,6,9
6650270,7763785,9,12
8113118,8279004,10,10
6418363,7522143,5,13
7780770,6217624,11,6
5637245,7976208,6,4
6195430,8733181,6,8
8654975,5494772,10,10
7285815,4198590,3,10
7995930,8103464,5,2
7995930,8103464,12,5
4272007,6237274,7,6
6379460,6209381,13,5
4778935,7528129,2,11
6388908,7376888,3,10
7689632,8751853,1,2
6942453,7056274,13,6
6942453,7056274,1,8
7543384,4630741,13,6
7680968,7806200,13,2
7273330,4126165,5,7
7273330,4126165,8,13
7600259,6465138,2,5
8457656,8244904,6,9
4144485,7692280,5,9
6528171,5046556,11,5
6970946,7802106,5,5
6970946,7802106,4,12
4291757,8630148,10,5
4291757,8630148,12,7
8214929,4089504,9,4
4621965,6466176,1,9
8701643,3978585,12,12
7921752,4120609,3,1
5619555,7011990,8,6
7957299,7656882,9,4
4261138,4491293,6,3
4261138,4491293,5,7
4182014,5149248,1,1
5077884,5284947,4,13
8751390,4118495,13,7
8713331,8256381,12,4
6285707,4112143,2,8
7327882,7972212,1,11
5558415,4833803,3,3
5558415,4833803,10,13
4814602,8111243,9,10
8358588,7557713,13,12
6602357,5624752,11,8
5048278,4400922,9,5
5048278,4400922,11,10
7883563,4868054,3,13
4304998,8106946,6,7
4304998,8106946,12,9
4304998,8106946,8,12
4008773,7002766,1,3
7107398,5249530,12,13
7385765,8547104,6,8
8727006,8271363,2,4
6501183,7850862,5,5
8674744,7573771,3,3
8674744,7573771,13,5
8674744,7573771,1,8
4816291,8690550,6,2
7025909,7041776,11,9
7025909,7041776,10,10
4131220,4888630,5,1
8603690,6241907,12,8
6234043,4961773,10,2
4116827,7267066,3,12
7246211,8380552,12,11
7670687,7602457,4,5
7835845,7831876,12,7
6650172,8433498,9,6
4154919,4832041,9,5
6203202,8018696,10,12
3951469,5563391,2,1
6068236,4070181,8,6
6519159,4977574,1,9
4284647,4053599,3,9
7054823,7636113,5,9
5631632,4978112,9,9
7760003,6246102,7,9
6375306,7686292,13,7
5165300,4087767,6,3
8299311,8035658,6,12
8407025,7576677,6,4
8407025,7576677,4,6
6840022,4254763,1,4
7814601,6655067,4,5
7337254,4391974,7,9
7255820,7960056,1,4
3950689,7119579,2,13
4556466,4822735,5,3
7917672,6894573,2,8
6210401,6621878,5,1
4774284,7169474,5,10
8525035,7489681,9,2
8042040,7760923,1,7
7080716,6474877,3,10
7080716,6474877,10,13
6912995,4423712,11,4
6912995,4423712,6,7
5184419,8177930,12,5
8161474,6330051,5,7
8076223,7371677,3,5
8076223,7371677,12,12
4187793,7604501,4,12
6330241,4441829,5,11
5554678,8222751,9,6
5554678,8222751,11,8
6560056,7608861,12,6
6560056,7608861,10,11
8035826,7295575,4,12
7341666,7566582,13,10
8742475,5052186,8,13
4780848,8527459,7,8
4914972,5615511,10,7
8099735,8131578,11,13
4703259,6535132,1,3
8032628,5554667,11,12
4876208,6433350,4,13
4850486,5308946,9,11
5537301,7082709,6,4
5537301,7082709,12,12
4519671,3941618,8,4
4565577,4497902,5,12
5586446,8090797,4,10
8394162,4768837,11,9
7333462,4960175,13,8
7333462,4960175,7,13
4573599,5641203,12,5
7569479,5447176,1,6
8114048,4120304,1,3
5638658,3997200,6,7
6643095,4951111,3,9
8704339,4716589,5,7
8704339,4716589,8,9
4454677,6252975,5,8
7254249,7496648,13,6
6183613,7208558,8,3
8596520,6213514,9,6
8714401,6415804,10,3
4230079,6629824,9,11
4018386,6434101,3,7
8628253,8577197,5,1
8628253,8577197,4,2
7489985,8237367,13,4
5338589,6356354,9,1
8039683,4149281,12,3
8564585,6626526,4,8
4522652,4224276,9,11
5344407,7189070,2,2
5344407,7189070,6,11
4381826,7623249,3,7
7310624,4446551,4,13
4818185,4561040,5,4
7690567,6946951,13,6
5068481,7206455,7,7
5216099,4559343,7,13
5479757,6556309,11,6
4013576,4661274,5,7
4497341,8325148,6,10
6312062,7875126,5,7
6169519,8640845,5,9
8493016,5152077,12,12
7398823,6337698,8,4
8593113,7785850,11,13
6156147,7405439,7,3
6189531,6910059,5,3
4523499,5588450,10,10
7680683,7385504,3,8
8272016,6649952,4,10
8273522,7833151,9,6
6366059,8117196,3,12
4185068,5287105,6,10
7993062,8528781,6,9
8488400,8356101,13,12
7035660,7958235,7,10
7891846,7047093,11,11
7061259,8106548,5,5
6204988,8482834,13,6
6876872,8552280,4,2
6876872,8552280,1,4
8105095,7347760,5,6
5222033,6873738,4,9
7586342,6406729,5,9
8151887,4934059,5,7
8084114,7238675,5,7
7079445,8269786,3,6
4222082,4134193,6,2
8212598,8499549,4,4
6916198,4113339,4,1
4242318,4233251,13,2
4242318,4233251,12,4
6553756,8227841,8,9
6553756,8227841,7,11
8101857,7324123,8,5
5545134,6293969,12,11
6158060,7350456,13,5
4697526,5067933,3,12
6652209,4228837,5,9
6652209,4228837,4,13
8726978,6538877,3,1
5638928,4396915,4,7
6559730,8539671,11,2
4754576,4632036,13,6
4754576,4632036,10,9
8155814,4882619,13,13
5053346,7476943,5,6
7070043,7619707,10,8
8386021,8590789,3,6
4449626,4878587,11,5
8492995,8710722,1,11
8756029,4181685,12,13
5321690,5003493,2,8
8315279,6865370,5,8
7505581,7206744,11,5
4063876,6186221,2,1
5635945,7575422,12,10
5386343,7008080,3,7
7933132,8277032,13,5
6473935,4979541,12,8
4933713,7810905,3,1
4876748,5048680,4,13
6155779,8360582,12,7
6543797,7615835,10,11
8749609,6532278,10,6
7298365,7784579,4,4
7832725,7546973,1,1
8361880,7896562,11,4
4362873,4268427,10,13
5598136,7043589,13,12
8631150,8505101,8,2
8631150,8505101,12,11
7005193,8115200,8,2
8336836,8060956,13,9
8336836,8060956,12,10
8736227,7291962,10,10
4044991,8490072,5,6
4571689,8649816,11,11
5518514,5063152,7,12
5388992,5402395,8,5
7586591,6894811,8,9
7266241,5520064,13,7
8017717,8331069,10,3
6340999,5028282,4,8
6948006,7139011,13,10
6515495,8486738,6,10
8098711,8640438,5,12
4037743,8083885,12,5
7784073,8745717,3,12
5010533,7762873,1,13
6071304,4295915,4,13
7606712,7650496,6,8
8410419,4707103,4,2
8410419,4707103,2,7
6356314,8090202,8,1
8055631,7979572,10,6
8055631,7979572,6,8
8055631,7979572,1,10
4336304,8114789,9,12
4147339,6157275,10,7
8337094,3967121,8,6
8093774,5343034,5,5
7667845,5123751,13,9
4368040,7791300,9,6
4182422,8008558,10,6
5555435,7996915,8,2
6135265,6578096,5,10
5581191,8000757,13,7
6411581,6515793,1,9
8014128,4723193,3,1
8014128,4723193,4,11
7579231,6242295,10,13
6974125,6338158,4,13
7121334,7720323,1,2
3956087,4333684,12,12
6529252,6414902,13,13
8011656,4140341,6,6
4211712,4096106,11,13
7414761,6549288,1,12
7915263,4335254,6,11
7915263,4335254,7,12
4464585,4696528,3,5
6575987,5445540,13,2
7135640,7540506,6,6
4418119,5324753,11,11
7456711,6356408,12,2
4194331,7801788,12,11
8653727,8205335,11,13
4037504,4368019,13,8
4494869,4894840,13,11
6221167,6328399,5,3
7893593,7977604,9,6
5364993,8008615,11,7
6065340,7541389,6,5
7120650,5068724,4,6
5655401,4178537,12,12
7480412,7015924,7,1
7631959,6614095,3,4
7434077,6181986,2,10
7186912,7794681,4,12
6137335,4403242,8,10
4765270,7902266,13,3
7637493,7896375,6,6
7637493,7896375,1,9
5376263,8072708,4,12
6238676,4992409,8,7
4914741,4262892,2,2
6476241,8362048,9,9
6999109,4046469,1,6
6999109,4046469,4,9
4818475,8744511,12,1
7862906,6362956,11,6
8647733,6285596,4,1
6992803,6128027,9,6
4094528,8487201,13,12
4040605,5285333,8,8
4040605,5285333,2,12
8046225,7385550,10,10
7151219,5170740,10,13
5180026,6626697,8,2
4629339,7597511,8,11
4455658,7931276,8,3
7094620,4167425,4,7
6429611,4763350,12,8
6429611,4763350,6,10
6875041,6557872,7,10
8262545,3932900,3,3
8053703,8134344,5,8
7003735,7378641,12,8
4399348,4642432,8,4
5224127,6317192,7,6
4556820,8408692,6,11
6627200,8504366,8,3
6485839,8076648,12,10
5504601,8688125,1,7
8729070,7785454,13,11
6458479,4024422,5,9
8693266,8198532,10,9
8693266,8198532,12,11
6564756,8312104,13,8
4753653,6514805,12,9
4753653,6514805,9,12
5653278,6948232,10,12
8561835,8635788,9,11
5376408,8449750,4,6
4314059,7972428,5,9
4314059,7972428,9,12
6273398,8710388,2,5
8492735,7925564,7,8
5019621,6641899,9,13
6643095,5334410,3,6
8579675,5281298,8,2
8666483,7218207,3,6
7782989,7298163,13,7
8754587,7798081,11,12
7634696,7701539,11,12
4531062,4719344,1,2
4573097,4296311,4,10
5143885,7531658,7,8
7831422,7579821,13,12
5253280,5630461,4,12
6438624,5122334,5,8
8230020,8566425,6,6
7193553,8205433,13,11
5081779,5036312,7,2
5081779,5036312,5,3
8052216,7300381,1,10
4869432,7589965,13,11
4325012,6120247,5,7
4325012,6120247,9,10
8087759,6515959,9,9
5257637,4071768,8,3
4419899,6554668,12,3
5310215,7198765,8,4
6404359,5348301,9,4
7506305,7912972,5,9
4339924,8592916,11,13
7170934,4694836,8,2
4170714,7783163,4,6
7167945,5528446,1,4
4472705,4362261,13,6
5243374,6917573,3,13
7920170,7269061,12,10
7943212,5079931,3,13
5592604,7088784,2,2
7014311,8359337,9,2
5383306,4886050,11,8
6652922,5571861,8,9
4900496,4986516,13,12
7406162,5400921,5,12
4458393,6151951,13,7
4458393,6151951,3,13
8191617,5420429,8,10
7278941,5089014,3,4
7278941,5089014,11,7
8104027,8271567,8,9
5352627,4326229,2,3
7058922,4546343,1,6
7876624,8022505,4,3
7876624,8022505,8,6
4761624,7037570,10,7
8411458,7649307,9,5
8411458,7649307,10,9
4325106,8746532,2,7
4836416,5117974,5,3
4836416,5117974,11,5
6609347,4757356,7,12
7316932,4852454,11,2
7547718,5197281,6,11
7626433,4795232,8,10
7231812,7147418,3,1
4292624,7123235,13,6
4313959,4439366,13,11
6437966,8044761,3,12
6216742,5411337,8,1
5092037,6887117,1,7
6275246,8075753,10,11
7707130,4105899,9,11
7957041,4860951,12,13
7505645,7309335,10,12
7038306,6887453,11,9
3968979,5614780,12,3
6636169,8082068,3,3
6932880,7013605,8,3
4137495,8033339,13,3
5600879,8732949,8,7
7581579,5048853,7,9
5633808,5063955,5,6
6533574,6664812,10,12
7864448,8688587,2,4
7864448,8688587,10,13
6985172,7834874,2,3
7247521,4026528,9,11
6474088,8449051,4,10
7175043,8196102,9,7
6986197,6173352,13,8
8392346,7250124,5,10
6903153,6407051,6,7
4076726,5237120,11,11
4832616,7325792,12,12
8564225,7452769,10,3
8001697,7425147,3,4
5069957,7815955,8,6
5172976,6162072,10,2
8573983,6312176,4,8
5143084,6305375,13,1
5143084,6305375,4,2
8634633,8231530,10,12
7579425,7445226,6,11
4712792,4618293,7,7
7006146,7133846,8,3
7343774,4277132,7,3
7343774,4277132,4,13
5276477,7557369,2,6
7446297,6347242,8,7
5093110,5272238,3,1
4286834,6997524,13,5
8606770,8504946,7,2
8066526,4095072,9,2
7876302,7283436,6,5
7876302,7283436,11,11
4274708,3975895,8,4
7259815,6441541,3,8
6988947,6844566,12,9
4297167,5309389,2,7
7360047,5657014,8,13
6923130,6601324,11,7
4643125,8184995,2,9
6088774,6078844,6,12
6088774,6078844,8,13
4596364,4535946,12,6
8119176,8513519,6,12
4977638,4980612,13,12
4465534,4599213,7,2
6666067,6485913,11,9
7829042,7761872,7,5
6068365,4563709,1,3
7054977,4202604,9,8
4700682,6422488,6,2
4700682,6422488,4,7
8169627,4540851,8,6
7759630,7298521,9,10
5478424,4265603,10,13
8418782,6448766,6,7
8534041,8455094,12,4
5130733,8649620,9,6
4299179,6184236,11,8
6613379,4836632,7,9
5132117,6438189,13,8
8336832,5013316,12,11
6354647,6555891,3,8
5558540,5207597,1,11
4395009,4141590,13,8
5588490,5188075,3,3
6076236,6863551,8,3
4906536,8711108,11,11
6475952,4882043,8,8
7835435,7267425,9,9
6667601,4610999,9,12
7010359,5249748,12,13
8558562,8126847,7,13
7558539,6897961,1,9
8692485,4676351,1,11
7418978,8215050,7,10
7418978,8215050,6,12
4441042,7648431,7,11
4245232,4711804,2,9
4245232,4711804,5,10
8162940,7016125,10,13
6382871,4384099,1,1
4302310,6131818,7,12
7813761,8142028,3,4
8575507,4117601,7,4
8580499,8426720,7,6
5573822,5159536,11,10
4845856,7609758,4,8
5226453,6463895,6,1
7237529,6953316,3,7
7689335,7564737,11,4
6617574,8158230,11,1
7980456,8458324,9,13
4241294,7907381,12,5
6231190,5438619,4,7
7583103,7785456,1,1
6186609,8493648,1,2
4820080,4179762,5,2
8596675,7544913,1,6
5162261,6610587,7,8
3974782,6616235,9,12
3974782,6616235,10,13
8272654,8279267,11,10
7150223,7726820,3,2
7283444,7131220,7,8
6905741,3946059,6,7
6905741,3946059,13,11
5207867,8679207,8,2
5207867,8679207,7,5
5207867,8679207,4,10
7974007,4939572,2,2
5247259,4637415,2,11
4705762,5326094,9,6
8541445,6919428,9,5
8541445,6919428,5,10
4619199,6885050,8,13
7812427,4402908,13,11
8702163,7926859,11,5
5345920,8001234,10,11
5136819,4309385,7,13
6198112,7595541,4,3
6198112,7595541,6,9
5115620,4611769,13,11
4699091,8383052,11,4
7100340,5287816,10,5
7210782,8290707,8,6
7210782,8290707,6,12
5379816,4268207,4,3
5379816,4268207,8,4
6315465,5355399,9,7
8539664,4551496,5,4
4159787,4859672,12,11
7667244,4753049,11,3
3976176,6311687,1,11
8226898,8042700,9,2
8226898,8042700,5,6
4368908,6867273,11,5
7396195,7377594,9,2
6171044,5213357,3,3
4258089,5098512,5,11
7208774,8106521,2,1
7348946,7095679,12,4
7822080,5086829,6,13
6447301,5391140,10,13
5618414,7257246,5,12
4249774,4346963,11,6
4344459,8337113,11,6
4344459,8337113,10,13
7818684,7124163,7,10
3949525,7007779,4,5
3949525,7007779,8,12
7392050,7783790,11,2
7392050,7783790,8,11
7188020,7480289,4,11
4690525,6148229,3,12
6310640,8379243,1,2
7918613,4382555,11,5
8738443,7504636,7,2
8100972,7580654,12,5
4960602,5039844,4,8
3966066,6945500,11,9
3966066,6945500,5,10
5650137,7169237,6,12
4775384,4202667,3,11
6193008,5099861,9,11
7639040,7945096,7,6
7317517,5106190,7,1
8476369,7410546,2,8
6342829,8525023,2,5
8121808,6957777,2,11
4760882,5222824,4,10
6374623,7285936,12,5
7443422,6370187,6,8
7058192,8750153,5,5
6266901,7946563,8,12
5449295,7504157,2,12
7402058,8555951,11,9
7652239,7954010,2,6
7652239,7954010,13,12
7438989,4057110,3,9
6092118,7990177,4,5
8709313,4622966,6,3
8709313,4622966,4,5
8394307,7094559,13,10
5534387,6291337,5,10
6397800,7424922,7,7
4322145,7111821,1,10
8049641,8066386,10,1
7077061,8099026,4,2
7366312,4366821,9,11
8532951,8646865,9,5
8687963,6201788,13,12
6473443,6453068,4,7
6473443,6453068,12,11
5065037,6926865,12,13
5267754,7470286,13,2
4710232,3935178,7,13
7614743,6993432,11,11
6203075,7869091,4,3
5091643,7969408,13,2
5223903,7386255,2,6
8178209,4376792,9,13
6169527,6343742,9,9
7119995,5394793,5,6
8612023,5383722,10,11
4423337,7899171,10,13
5245170,7629018,8,8
4210893,7863801,11,4
6277995,5270275,7,10
6954857,8464160,2,8
7449812,7173664,12,8
7640562,8503301,13,8
4856181,6933528,3,8
7263498,4762954,9,11
8570155,7981083,8,4
6347668,6484572,13,7
8434377,4690633,3,6
8434377,4690633,8,8
4055865,4948158,3,5
7394496,6599069,3,4
6197056,4102441,2,1
7955149,6444174,5,10
7574025,7014649,1,5
5038862,5491771,5,13
4195197,6410940,10,12
4999656,6172944,6,10
4442909,4938137,10,11
3938478,4348071,9,6
4038910,4058071,3,5
5333521,8011875,2,1
7881696,4216706,8,5
7993406,6616672,6,2
7993406,6616672,9,5
5576357,6866732,3,3
7751754,8349705,9,11
5024927,7588127,8,9
6278474,7099589,13,10
6874254,4718552,5,6
6349115,5027328,10,9
8592871,6534112,10,13
5522187,5255403,5,6
7214909,7931726,6,6
7159296,4258319,2,6
7147134,8220793,10,3
7870760,8542150,5,2
6940307,4837663,6,13
5052690,7488879,3,3
6965908,7207017,13,11
4420974,7683361,8,9
8753574,4222351,12,10
6218498,8138949,13,5
8218185,5505388,9,6
3993537,4898504,10,8
6603296,5212891,13,2
6603296,5212891,12,13
4882834,6543760,12,5
4423383,8482589,1,8
4423383,8482589,5,12
7071290,8713090,8,8
8207899,4246115,2,3
6123033,4088049,8,13
4141663,8161435,4,11
7524313,4114064,12,6
4063437,5160834,9,6
4555680,7926202,8,13
8407989,5022482,10,4
8009044,5237685,9,9
7605473,6165628,3,3
7605473,6165628,6,10
4461062,4765560,4,6
6238584,6340232,11,5
7134177,7672651,6,12
7940044,8278920,5,5
5294037,7163463,9,2
5294037,7163463,7,4
7961819,8463487,13,10
7961819,8463487,5,11
6913575,5197852,13,10
4847686,4757214,10,2
6208874,6947211,5,4
8128204,4609362,4,8
5221165,4136867,12,12
4134470,6304143,7,5
6516105,5639969,8,3
6240227,5384845,6,7
8610856,7574837,8,5
7615302,7771130,3,8
7419222,5127797,3,12
5291463,4924745,10,3
5028000,5404235,12,2
7293974,6202703,8,2
8075171,7690712,11,12
7350519,4307054,12,11
8275669,8015220,8,4
4570923,8355548,5,10
8147265,8214920,4,11
7666028,7471267,3,7
8722288,7682695,10,3
8647761,8590925,8,11
7425288,7436117,9,3
8594885,7010695,11,12
8683205,8046405,11,12
7052555,4997184,12,7
4191943,7682830,2,7
5017826,4859044,8,10
4846770,4370775,11,8
4929407,8055910,13,3
4527968,5646366,8,8
8073361,7139603,7,1
6863131,7443887,10,9
8112224,7600196,7,5
8112224,7600196,10,9
8290355,7070294,13,7
7608324,6259133,6,5
7887827,5293681,4,11
5353995,6217713,6,4
7013380,4293205,9,11
8153929,5126576,5,3
5114386,6187272,2,8
5171388,5480368,1,6
6254615,7011829,13,1
7936857,4842278,10,10
5242113,4485546,2,10
4541323,7606611,3,5
4541323,7606611,7,10
5584834,8360958,12,2
4747216,4846559,2,6
8486135,7454788,13,2
5203697,6142719,7,9
6532093,7795127,5,6
6532093,7795127,9,11
8188981,6879979,4,5
4263336,7365626,2,5
4966769,7189477,12,13
6123262,6577679,2,2
4056291,3966480,5,7
4114811,6454096,1,7
7558996,8077034,11,11
4680069,8603690,13,2
8477987,4846345,5,7
4410104,6989358,9,8
7896089,7284771,7,6
7234197,5219341,11,11
7313976,7911046,7,11
7224951,5143500,9,3
4008268,4572795,10,6
4008268,4572795,8,8
8690424,5394861,11,7
6621197,6997444,8,3
6621197,6997444,10,10
4083945,4901344,11,11
4415612,3938797,9,4
6994688,7809444,6,3
6327195,7505019,3,6
6327195,7505019,8,8
5024854,4784210,7,6
8081835,5132692,9,8
7103230,7711211,2,1
6184842,5438135,6,12
7387221,7360514,6,3
7387221,7360514,3,13
6157871,8588981,13,3
6830837,4180835,2,1
5047623,8197112,1,1
5047623,8197112,13,3
7066595,7530455,10,7
4286822,7182599,8,12
3978333,7782393,13,9
7317957,7684404,10,5
7670740,6092915,5,7
8334686,6123481,12,11
8334686,6123481,13,12
6215619,4693503,4,13
7858994,7367874,10,5
8260803,7633912,4,6
7827345,7418557,2,12
6264732,4439271,3,7
6504337,4155344,9,1
8255713,7849738,8,13
4292129,4779840,11,7
8756520,7317881,8,9
7366496,6503141,4,7
8252777,5587484,3,5
6097043,7026877,12,9
4231204,8684477,9,1
8508364,5521203,13,9
8217033,8138359,7,6
5521676,5550682,9,12
6474828,3996910,6,5
7728209,8429915,13,6
6346930,8567525,3,10
4601889,6800751,4,12
5603676,4210323,8,4
5603676,4210323,9,9
4074069,8543387,10,13
8054885,4499138,3,4
4878082,7802096,9,4
4049032,8004536,6,11
7719003,5197919,8,7
7657499,7710712,3,11
6404152,8736931,10,10
7856952,4757947,4,7
7104083,5254749,11,6
4459076,5267172,8,6
4874390,4115148,11,10
8571169,6235369,5,11
8037908,3936766,12,9
8383474,5494517,9,11
5004207,8640263,5,9
8481815,7005262,4,5
7465245,7219283,5,1
7280608,8110416,6,1
4930176,5384661,8,2
8515952,8473089,9,1
7444054,8336816,9,8
8245316,4454608,5,12
6628419,7711656,6,9
6628419,7711656,10,11
6557780,7028113,11,9
4320073,7194525,2,12
4949027,7117124,8,11
5638609,6852956,5,2
8241218,8143964,5,2
8241218,8143964,10,5
7846115,5649373,2,10
8697606,4987102,3,8
5091642,6857557,5,4
8223908,7903145,2,12
8463453,8492787,2,8
4634216,4399942,13,8
7634596,4608533,1,11
4888958,7003054,12,3
4253530,8458484,8,9
4546942,6203408,7,12
4522196,5113906,5,1
4354443,6445065,10,1
4100974,5303657,6,6
6613614,6368149,6,3
4013135,6347330,11,10
4921733,4749421,5,2
7876187,6317076,4,1
7363181,4063214,6,12
4562377,5265672,11,11
8059066,4278959,4,8
7385253,6401769,13,9
4035348,5007059,5,9
6144231,6198468,10,13
7917666,8412786,13,5
7856739,7721340,4,7
8596389,5482164,3,2
7007908,8657507,11,1
7727008,6533900,2,4
6215430,8457440,10,9
7755736,8283223,4,7
7755736,8283223,13,13
6504551,8199155,8,8
5300333,4998646,6,8
8551686,4675467,11,9
4457804,6390161,9,5
4457804,6390161,6,6
8454188,4552645,4,8
7616966,8378814,9,9
6135824,6494247,12,6
8534125,7001029,4,4
7937590,7361824,3,1
7706789,6492197,5,11
7166156,6764540,1,1
7166156,6764540,6,2
7166156,6764540,7,3
7166156,6764540,3,6
7943830,8071402,10,11
8255132,5558595,12,12
4376712,8609175,4,9
8331222,7784089,13,11
5335369,5547028,10,3
4466719,6286715,11,8
8396333,7266558,4,13
8030871,5112186,13,2
7449802,8588559,10,12
7446311,5646426,8,2
7284246,7344491,5,12
8497710,4772681,9,3
5347292,7347382,12,8
5027635,7651263,11,7
8652712,7400302,10,5
7731322,7942789,2,7
8439568,5335794,13,11
7053981,7228561,2,13
6994242,4302489,11,12
6358820,4178980,8,10
7174058,6338975,11,1
4924213,4181462,8,4
7766622,5357831,12,2
5605891,5335534,10,1
6992556,8281776,10,11
7124849,4398982,11,6
7124849,4398982,13,12
7454591,6976623,9,10
7970034,6285849,7,5
7432778,8756382,9,9
4313843,4816296,1,12
5383402,6076802,10,12
8581602,7281416,3,5
8581602,7281416,11,7
7071717,7849166,12,7
4121244,6892315,7,10
4223204,7785698,5,3
4223204,7785698,10,4
6596086,8061950,9,11
4199425,4745344,8,5
8285690,8427966,2,11
6218865,6972396,9,13
4613878,7458310,10,6
4613878,7458310,12,7
4296522,7214186,2,4
8600000,4247601,12,8
3945887,8437120,8,2
7854434,4781047,11,3
4130738,7675877,12,3
8248131,5448244,6,12
8248131,5448244,4,13
6296161,5017326,9,5
7776689,6859092,13,13
5429055,7878719,4,7
5429055,7878719,8,11
4753603,4033029,4,5
4753603,4033029,12,6
4753603,4033029,1,9
4708072,6666844,13,3
4606336,4834885,11,7
7036919,7015901,6,4
6582600,4816511,5,8
6842464,5099007,1,6
7643894,7286967,3,12
5501292,7600604,10,7
7285185,5004895,11,4
7285185,5004895,13,8
4803507,6505979,8,2
5059582,6553464,10,11
7460344,8101489,4,11
8433466,4681109,5,3
7642166,7148520,6,2
7642166,7148520,11,12
8196824,7607047,1,7
7423395,7255673,12,12
7857733,3930274,10,4
8265659,6179228,7,9
7880866,8704478,13,5
8740972,7467847,13,11
7473397,5616000,4,10
5488117,5030760,1,4
5488117,5030760,3,9
7171186,6516370,9,3
5315379,8280207,2,7
5136571,7475446,7,6
6176591,6647049,6,10
5616160,4570120,1,3
7180137,7450622,4,2
7180137,7450622,5,5
7709068,6848687,1,5
6993143,4429702,9,6
5067629,7534356,3,4
7114418,5381570,12,11
7634615,6553478,10,5
8363550,7771794,8,6
5274198,4523126,3,7
8696374,6085409,7,5
8359929,7837417,8,2
8492196,5646615,3,8
7384742,5183709,12,4
6846165,7909250,4,8
6076433,6451183,7,13
7174418,4008355,2,4
7831454,8055712,3,2
6859629,5183807,1,6
7084998,4099553,7,9
5398091,7358942,7,11
4979039,7952014,8,3
7264495,6840224,13,13
8630062,5097186,5,5
5080064,6229694,7,12
6425508,8482552,10,6
4875672,6948828,5,4
4177946,8748276,9,12
5314622,4274630,5,10
8742531,8267311,6,13
8681061,4895253,7,8
4060249,6443223,12,2
4087851,7419871,7,7
5130637,7333055,9,4
4805025,8523974,2,2
7437828,8051736,13,4
7130208,7915625,4,3
8725610,4202181,11,12
8663230,4830799,9,10
8186037,7359124,3,2
8186037,7359124,5,7
4776702,5561522,10,2
4574750,8486537,10,11
7774204,4239942,4,3
8220645,4334207,3,1
8519797,7085282,7,9
8519797,7085282,9,12
7966118,6959845,12,5
